Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
225,2021-12-01T23:41:01+00:00,"So that’s why lawmakers really really really want yt women to keep their children. Not for blessings, joy, health and family…for fucking yt supremacy to stay intact 🙃",1466190631043223555,Self Care Whore 🤎,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1127,938,1,’ lawmakers really really really want yt women keep children blessings joy health family…for fucking yt supremacy stay intact 🙃,so that ’ s why lawmaker really really really want yt women to keep their children not for blessing joy health and family…for fuck yt supremacy to stay intact 🙃,['upside-down_face']
4594,2021-12-01T16:53:33+00:00,@rockytopinsider This story gives me joy,1466088088665567232,Lewis Chilton,0,0,6,0,"[-87.733451, 42.0191507]","Evanston, IL",0,171,119,1,rockytopinsider story gives joy,rockytopinsider thi story give me joy,[]
4848,2021-12-01T16:32:35+00:00,"It’s December, &amp; I hope to finish the year with intention &amp; joy. ✨",1466082813216710675,The Joyful Reader,0,0,5,0,"[-87.826203, 41.908494]","Elmwood Park, IL",0,446,1273,1,’ december amp hope finish year intention amp joy ✨,it ’ s december amp i hop to finish the year with intention amp joy ✨,['sparkles']
6750,2021-12-01T12:37:47+00:00,"Lord Jesus, You have called us to follow You. May we have a purity of faith as we respond in joy and confidence to Your all merciful love.",1466023721819324423,brcampmin,0,0,0,0,"[-87.798798, 41.68331]","Oak Lawn, IL",0,157,190,1,lord jesus called us follow may purity faith respond joy confidence merciful love,lord jesu you hav called us to follow you may we hav a purity of faith as we respond in joy and confidenc to your all merciful lov,[]
8548,2021-12-01T03:37:19+00:00,"@KPmusik @joyoladokun okay this interaction here has me SHAKING!!! Seeing Katie in chicago this month🤩 can’t wait to see my fave gal to STAN, Joy in chicago in April 🤩 FINALLY",1465887710862786560,top .04 % of culottes,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,748,809,1,kpmusik joyoladokun okay interaction shaking seeing katie chicago month🤩 ’ wait see fave gal stan joy chicago april 🤩 finally,kpmusik joyoladokun okay thi interaction her has me shak see kati in chicago thi month🤩 can ’ t wait to see my fav gal to stan joy in chicago in april 🤩 finally,"['star-struck', 'star-struck']"
12836,2021-12-02T19:33:36+00:00,🌤 @ Joy District https://t.co/8xligAf82E,1466490755547947008,rere la flare ❄️❤️‍🔥🖤🤍,0,0,0,0,"[-87.6318, 41.89026]","Chicago, IL",0,2552,1566,1,🌤 joy district,🌤 joy district,['sun_behind_small_cloud']
13852,2021-12-02T17:40:51+00:00,"Grown ass adults are heavy into video games and trading cards.

If it's not for some of you, move along and let those it's meant for, enjoy it. It's really that simple. Something you find stupid,  others find great joy in. https://t.co/m0wMmvtVyi",1466462378963390465,R. Lucretia,0,0,1,1,"[-87.805698, 41.8650062]","Oak Park, IL",0,409,367,1,grown ass adults heavy video games trading cardsif move along let meant enjoy really simple something find stupid others find great joy,grown ass adult are heavy into video game and trad cardsif its not for som of you mov along and let thos its meant for enjoy it its really that simpl someth you find stupid other find great joy in,[]
14393,2021-12-02T16:43:51+00:00,The joy of having your Chief Legal Officer being a #Duke grad. Well done @OhioStateHoops &amp; @Brutus_Buckeye! #GoBucks #B1GPride https://t.co/EsIi4nq0k4,1466448034003361797,Jason Bannack MS ATC,1,0,7,0,"[-88.003635, 41.812505]","Oak Brook, IL","['Duke', 'GoBucks', 'B1GPride']",1178,2004,1,joy chief legal officer duke grad well done ohiostatehoops amp brutusbuckeye gobucks b1gpride,the joy of hav your chief legal officer be a duk grad well don ohiostatehoop amp brutusbuckey gobuck b1gprid,[]
15139,2021-12-02T15:26:51+00:00,"@kinzer_sarah Ok, well… you! &amp;:
@JesterWootton - real and true
@dennaepierre - a sage of shalom
@TrueConsolation - sharp as tack
@FeetCryMercy - life giver
@CityApologetics - joy and strength
@INESmcbryde - holy fire
@M_Jensen23 - crystal clear
@drmichellereyes - eye-opener

Missing so many!",1466428658055270410,Matthew Podszus,8,0,29,1,"[-87.940033, 41.644102]","Chicago, IL",0,1523,858,1,kinzersarah ok well… ampjesterwootton real truedennaepierre sage shalomtrueconsolation sharp tackfeetcrymercy life givercityapologetics joy strengthinesmcbryde holy firemjensen23 crystal cleardrmichellereyes eyeopenermissing many,kinzersarah ok well… you ampjesterwootton real and truedennaepierr a sag of shalomtrueconsolation sharp as tackfeetcrymercy lif givercityapologetic joy and strengthinesmcbryd holy firemjensen23 crystal cleardrmichellereye eyeopenermiss so many,[]
16150,2021-12-02T12:23:07+00:00,"Lord Jesus, we know You are the only one who can fulfill the longing of our souls. May we thirst for Your kingdom and find joy in Your presence. Nourish us with Your life-giving word.",1466382420643561476,brcampmin,0,0,0,0,"[-87.798798, 41.68331]","Oak Lawn, IL",0,157,190,1,lord jesus know one fulfill longing souls may thirst kingdom find joy presence nourish us lifegiving word,lord jesu we know you are the only one who can fulfill the long of our soul may we thirst for your kingdom and find joy in your presenc nourish us with your lifegiv word,[]
16188,2021-12-02T12:08:58+00:00,I love doing nice things for others- it brings me Joy and Optimism. I remember when students/parents would bring me a gift of thanks for being their teacher.  Today I am giving a little thanks to the @united flight crew. https://t.co/wXbavHO3Af,1466378857146167297,Jack Berckemeyer,0,0,8,0,"[-87.940033, 41.644102]","Chicago, IL",0,8702,214,1,love nice things others brings joy optimism remember studentsparents would bring gift thanks teacher today giving little thanks united flight crew,i lov do nic thing for other it bring me joy and optimism i remember when studentsparent would br me a gift of thank for be their teacher today i am giv a littl thank to the united flight crew,[]
18204,2021-12-02T03:19:10+00:00,I saw Selena Gomez’s TikTok and felt such great joy. I love this show a lot. https://t.co/fVGtf4J8AB,1466245528430288908,Patty Cake,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,78,678,1,saw selena gomez ’ tiktok felt great joy love show lot,i saw selena gomez ’ s tiktok and felt such great joy i lov thi show a lot,[]
20422,2021-12-03T23:54:24+00:00,We had a wonderful season finale at @chipublib last night w/ @1book1chicago Bedrock Faith author @EricCharlesMay &amp; @Booklist_Donna. What a joy to hear them talk about writing and celebrate! It was a challenging season to do in a pandemic (again) but we pulled it off! https://t.co/QlfPvwSD03,1466918774821507076,Jennifer Lizak,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1456,1760,1,wonderful season finale chipublib last night w 1book1chicago bedrock faith author ericcharlesmay amp booklistdonna joy hear talk writing celebrate challenging season pandemic pulled,we had a wonderful season final at chipublib last night w 1book1chicago bedrock faith author ericcharlesmay amp booklistdonna what a joy to hear them talk about writ and celebrat it was a challeng season to do in a pandemic again but we pulled it off,[]
