Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
44618,2020-08-04T15:31:30+00:00,"I had to exhale this morning, so I had coffee on my back porch with the cute little dove couple who has a nest on my floor. #naturebreak #relaxrelaterelease @ Rogers Park, Chicago https://t.co/XkxRM4ZL3S",1290671711319461888,Fred L. Miller Jr.,0,0,0,0,"[-87.67, 42.01]","Chicago, IL","['naturebreak', 'relaxrelaterelease']",597,871,0,exhale morning coffee back porch cute little dove couple nest floor naturebreak relaxrelaterelease rogers park chicago,i had to exhal thi morn so i had coffe on my back porch with the cut littl dov coupl who has a nest on my floor naturebreak relaxrelatereleas roger park chicago,[]
288363,2020-08-22T21:22:57+00:00,@GovPritzker @chicagosmayor where are we at with contract tracing apps?  @eightbitstudios would be happy to help. #COVID19 #ContactTracing,1297283139862241280,Don Bora,2,2,6,0,"[-87.940033, 41.644102]","Chicago, IL","['COVID19', 'ContactTracing']",722,363,0,govpritzker chicagosmayor contract tracing apps eightbitstudios would happy help covid19 contacttracing,govpritzker chicagosmayor wher are we at with contract trac app eightbitstudio would be happy to help covid19 contacttrac,[]
245341,2020-08-19T22:07:03+00:00,#TheBIGSTV Cubs (15-8) v Cards (6-6) Adbert Alzolay gets his first start of the season in the rubber match! Don't forget to follow @stayhumble for the live game chat...#ViewsFromThePressBox #FlyTheW #ItsUS #ChicagoCubs https://t.co/oKDFmMKiFk,1296207073332678662,#TheBIGS,0,0,1,1,"[-87.65556156635284, 41.94816011494788]",Wrigley Field,"['TheBIGSTV', 'ViewsFromThePressBox', 'FlyTheW', 'ItsUS', 'ChicagoCubs']",2474,562,0,thebigstv cubs 158 v cards 66 adbert alzolay gets first start season rubber match dont forget follow stayhumble live game chatviewsfromthepressbox flythew itsus chicagocubs,thebigstv cub 158 v card 66 adbert alzolay get his first start of the season in the rubber match dont forget to follow stayhumbl for the liv gam chatviewsfromthepressbox flythew itsu chicagocub,[]
98493,2020-08-08T16:23:46+00:00,I feel the same way about the overnight 😂 https://t.co/Cm3tuwOSAu,1292134418061107201,Lara Mondae / WXRT,0,0,17,0,"[-87.940033, 41.644102]","Chicago, IL",0,3153,3723,0,feel way overnight 😂,i feel the sam way about the overnight 😂,['face_with_tears_of_joy']
267535,2020-08-20T05:05:13+00:00,@senatemajldr https://t.co/85yftJJYJJ,1296312308432429057,LeBon Travel Culture,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,9988,10464,0,senatemajldr,senatemajldr,[]
102528,2020-08-08T04:10:42+00:00,All they need is some quality mezcal and it’s a party! https://t.co/jhDr8rgkfu,1291949936305741827,Mike Vanderbilt™,1,1,19,1,"[-87.709565, 41.630338]","Blue Island, IL",0,29347,24443,0,need quality mezcal ’ party,all they need is som quality mezcal and it ’ s a party,[]
322697,2020-08-24T04:35:05+00:00,"The necessity for conversation, theory-making &amp; action towards defunding &amp; abolishing the police AND policing remain crystal clear.",1297754277604216832,BC,0,1,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1950,918,0,necessity conversation theorymaking amp action towards defunding amp abolishing police policing remain crystal clear,the necessity for conversation theorymak amp action toward defund amp abolish the polic and polic remain crystal clear,[]
204996,2020-08-15T00:30:59+00:00,#MalibuSweepstakes @MalibuRum,1294431357234556936,beatrix kiddo,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",['MalibuSweepstakes'],7,13,0,malibusweepstakes maliburum,malibusweepstake maliburum,[]
317286,2020-08-24T18:30:11+00:00,@electricsoul123 @ElieNYC His new last name should be Deliar! 🤨🥊,1297964437052293121,Camille Saleem,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,439,627,0,electricsoul123 elienyc new last name deliar 🤨🥊,electricsoul123 elienyc his new last nam should be deliar 🤨🥊,"['face_with_raised_eyebrow', 'boxing_glove']"
191021,2020-08-14T02:10:07+00:00,4042 West Nelson Street https://t.co/3xaetIl899,1294093914966810625,every lot chicago,0,0,0,0,"[-87.7288, 41.9366]","Chicago, IL",0,4949,4,0,4042 west nelson street,4042 west nelson street,[]
