Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
356823,2020-11-24T01:48:01+00:00,Watching that Mike Evan's TD https://t.co/WU5nzCeLEM,1331051918483976194,Justin King of the North Fields,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,97,445,0,watching mike evans td,watch that mik evan td,[]
421151,2020-11-30T20:16:46+00:00,"People  still ask ""what does your logo mean""?..I always  answer; ""Life"". ...its the entire make up of self..its being connected..aware..its spiritual...its birth...its life. LoveLife LiveLife BeLife . https://t.co/5ERa4kULVh",1333505270241239049,Organikz,0,0,0,0,"[-87.632496, 41.883222]","Chicago, IL",0,114,198,0,people still ask logo meani always answer life entire make life lovelife livelife belife,peopl still ask what doe your logo meani alway answer lif its the entir mak up of be lif lovelif livelif belif,[]
28494,2020-11-03T21:22:15+00:00,@ChavezTheRapper I voted,1323737276959129602,frijoliz,0,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,3446,488,0,chaveztherapper voted,chaveztherapper i voted,[]
139919,2020-11-09T14:02:27+00:00,I need to hibernate❄️,1325800924783239168,racheℓ eℓizabeth,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,416,548,0,need hibernate❄️,i need to hibernate❄️,['snowflake']
133817,2020-11-09T22:32:53+00:00,@HipHopRapGods https://t.co/elHdRibYMd Thanks yo 🙏🏾,1325929382158987265,Kr8tive P,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,532,1056,0,hiphoprapgods thanks yo 🙏🏾,hiphoprapgod thank yo 🙏🏾,['folded_hands_medium-dark_skin_tone']
211415,2020-11-14T09:28:57+00:00,@laurenssseeley I don’t even know what to do anymore,1327544035033165824,Reverend Corduroy Xavier Esq.,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,446,189,0,laurenssseeley ’ even know anymore,laurenssseeley i don ’ t even know what to do anymor,[]
362098,2020-11-25T18:38:42+00:00,before/after edit. Need more practice. https://t.co/3Vonrn6eN0,1331668652526100482,Frankie,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,68,72,0,beforeafter edit need practice,beforeafter edit need mor practic,[]
404076,2020-11-28T03:29:19+00:00,@drdisrespect @CyberpunkGame https://t.co/yCu3As2nWJ,1332526959839096832,Ryan Bauer,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1519,801,0,drdisrespect cyberpunkgame,drdisrespect cyberpunkgam,[]
378318,2020-11-26T14:34:16+00:00,"“Donald Trump may lose the election in a landslide but he’s won the cultural war on COVID” #SuitUPNews October 14, 2020
-
I TOLD YOU SO AGAIN https://t.co/ZfPh8oxOs7",1331969524585934848,𝐄𝐱𝐚𝐯𝐢𝐞𝐫 𝐏𝐨𝐩𝐞,1,0,3,1,"[-87.940033, 41.644102]","Chicago, IL",['SuitUPNews'],37574,6659,0,“ donald trump may lose election landslide ’ cultural war covid ” suitupnews october 14 2020i told,“ donald trump may los the election in a landslid but he ’ s won the cultural war on covid ” suitupnew october 14 2020i told you so again,[]
205309,2020-11-14T21:35:18+00:00,@itsimplyjo What you mean?,1327726829134811140,The Brown One 👌🏾,1,0,0,0,"[-87.8041444, 41.821108]","Berwyn, IL",0,104,237,0,itsimplyjo mean,itsimplyjo what you mean,[]
