Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
96451,2020-02-07T16:03:01+00:00,If you settle now...no one will remember in 5 years and only see that your HAPPY,1225812217452539905,Jamo,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,424,94,0,settle one remember 5 years see happy,if you settl one will remember in 5 year and only see that your happy,[]
161298,2020-02-12T22:14:37+00:00,@CashApp Here $garcia1303,1227717671816396800,vanessa moreno,0,0,0,0,"[-87.7790301, 41.82158]","Cicero, IL",0,35,245,0,cashapp garcia1303,cashapp her garcia1303,[]
255274,2020-02-18T23:58:44+00:00,You sons of bitches https://t.co/UM2QgPpfXJ,1229918202341347330,CERTIFIED FIRE NAGY BOY,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,237,816,0,sons bitches,you son of bitche,[]
228666,2020-02-16T17:07:07+00:00,@drskyskull And it strikes me that anyone who argues that “the science” says eugenics would “work” is either (a) not up to date on the science; (b) using “work” in a pretty thin way; or (c) not entirely convinced that eugenics is morally repugnant.,1229089836327370752,John Halloran,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,2455,4679,0,drskyskull strikes anyone argues “ science ” says eugenics would “ work ” either date science b using “ work ” pretty thin way c entirely convinced eugenics morally repugnant,drskyskull and it strike me that anyon who argue that “ the scienc ” say eugenic would “ work ” is either a not up to dat on the scienc b us “ work ” in a pretty thin way or c not entirely convinced that eugenic is morally repugnant,[]
91980,2020-02-07T22:00:18+00:00,Nice view. https://t.co/j5nYMuVNXA,1225902130650853380,WestLoopTom,3,0,18,0,"[-87.940033, 41.644102]","Chicago, IL",0,1789,3364,0,nice view,nic view,[]
198853,2020-02-14T15:10:08+00:00,3438 North Monticello Avenue https://t.co/SQ6Qo6Euo6,1228335621749575681,every lot chicago,0,0,0,0,"[-87.71899, 41.944]","Chicago, IL",0,4881,4,0,3438 north monticello avenue,3438 north monticello avenu,[]
276905,2020-02-19T14:40:48+00:00,Yall be letting niggas water yall down,1230140179358322689,🪄 773 🎥,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1939,3300,0,yall letting niggas water yall,yall be lett nigga water yall down,[]
259344,2020-02-18T18:44:30+00:00,Having worked for the Lt. Governor at the time Blago was in office I saw a lot of shady stuff firsthand but thought his sentence was excessive. Glad he can get out early. He's paid his debt to society #TuesdayThoughts https://t.co/KCybY2XWNv,1229839120597471239,ThaBlackPolymath,0,0,0,0,"[-87.9203352, 41.911259]","Franklin Park, IL",['TuesdayThoughts'],470,926,0,worked lt governor time blago office saw lot shady stuff firsthand thought sentence excessive glad get early hes paid debt society tuesdaythoughts,hav worked for the lt governor at the tim blago was in offic i saw a lot of shady stuff firsthand but thought his sentenc was excessiv glad he can get out early hes paid his debt to society tuesdaythought,[]
48001,2020-02-04T19:03:26+00:00,"Remodeled Victorian in Heart of Oak Park, $25,000 price reduction.  Call/Text for more info! @ Oak Park, Illinois https://t.co/tCk9RCZAGs",1224770455103508481,Zak Knebel,0,0,1,0,"[-87.7903, 41.886]","Oak Park, IL",0,299,597,0,remodeled victorian heart oak park 25000 price reduction calltext info oak park illinois,remodeled victorian in heart of oak park 25000 pric reduction calltext for mor info oak park illinoi,[]
204441,2020-02-14T03:02:51+00:00,nails😍💅🏼 https://t.co/4yhaPGnpqJ,1228152596898238464,nikki,0,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,1573,608,0,nails😍💅🏼,nails😍💅🏼,"['smiling_face_with_heart-eyes', 'nail_polish_medium-light_skin_tone']"
