Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
1327,2021-09-01T21:41:51+00:00,"This makes me furious! I remember when R v W decision came down. I was 12, and I remember my mother crying tears of joy as she explained it's importance to me. Glad she is not alive to see what is happening now. Sad day. 😢 https://t.co/aerceICPUE",1433183346683752450,"Anne Sperling, PhD, ATSF",0,0,20,0,"[-87.940033, 41.644102]","Chicago, IL",0,1464,1348,1,makes furious remember r v w decision came 12 remember mother crying tears joy explained importance glad alive see happening sad day 😢,thi make me furiou i remember when r v w decision cam down i was 12 and i remember my mother cry tear of joy as she explained its importanc to me glad she is not aliv to see what is happen now sad day 😢,['crying_face']
5235,2021-09-01T15:02:00+00:00,@NO_HOMOsapiens I did not enjoy any of my hospital rotations lol I found my joy in community health,1433082720440229896,Bald,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,599,548,1,nohomosapiens enjoy hospital rotations lol found joy community health,nohomosapien i did not enjoy any of my hospital rotation lol i found my joy in community health,[]
5459,2021-09-01T14:42:23+00:00,"@ThatMGBookChick happy birthday, friend 💜
and I think it’s okay to feel both joy and sadness. sending you hugs.",1433077783920627717,Ronni Davis (semi-hiatus) ✨,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,3071,1131,1,thatmgbookchick happy birthday friend 💜and think ’ okay feel joy sadness sending hugs,thatmgbookchick happy birthday friend 💜and i think it ’ s okay to feel both joy and sadnes send you hug,['purple_heart']
5700,2021-09-01T14:17:50+00:00,"Creator of them all that sits to the right of the Sun. That opens the veil to let you grow through your karmic lessons. I don’t be giving my sign enough props. So here to you babes. IN(joy) it all before transforming into the Oracle 🔮♍️😈 I see all. I feel all. Still, I move 🤫 https://t.co/y2HPCQVvYO",1433071605333299201,VirGOAT,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,502,318,1,creator sits right sun opens veil let grow karmic lessons ’ giving sign enough props babes injoy transforming oracle 🔮♍️😈 see feel still move 🤫,creator of them all that sit to the right of the sun that open the veil to let you grow through your karmic lesson i don ’ t be giv my sign enough prop so her to you babe injoy it all befor transform into the oracl 🔮♍️😈 i see all i feel all still i mov 🤫,"['crystal_ball', 'Virgo', 'smiling_face_with_horns', 'shushing_face']"
10949,2021-09-02T22:54:50+00:00,"May your week ahead of you be filled with bright beginnings, may you be recognized for your gifts! Heading to the beach ⛱ soon! #chicagotantra #yogini https://t.co/X883egwrXu would love to celebrate 🍾 life with anyone seeking help finding their joy and purpose.  I came 2 play! https://t.co/eMwwU3Xtan",1433564099313504257,Tantra Butterfly 🦋 Goddess Diana Chicago,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL","['chicagotantra', 'yogini']",1304,1064,1,may week ahead filled bright beginnings may recognized gifts heading beach ⛱ soon chicagotantra yogini would love celebrate 🍾 life anyone seeking help finding joy purpose came 2 play,may your week ahead of you be filled with bright beginning may you be recognized for your gift head to the beach ⛱ soon chicagotantra yogini would lov to celebrat 🍾 lif with anyon seek help find their joy and purpos i cam 2 play,"['umbrella_on_ground', 'bottle_with_popping_cork']"
11794,2021-09-02T21:21:56+00:00,"Dude, you have NO idea how much joy that moment brought me at a much needed time amidst the chaos.  For real, I just couldn't stop hugging you.  💜💜💜 Love ya right back💜💜💜 https://t.co/zwaUzieV2v",1433540721320120321,val capone: she/her,0,1,25,1,"[-87.940033, 41.644102]","Chicago, IL",0,2748,2795,1,dude idea much joy moment brought much needed time amidst chaos real couldnt stop hugging 💜💜💜 love ya right back💜💜💜,dud you hav no idea how much joy that moment brought me at a much needed tim amidst the chao for real i just couldnt stop hugg you 💜💜💜 lov ya right back💜💜💜,"['purple_heart', 'purple_heart', 'purple_heart', 'purple_heart', 'purple_heart', 'purple_heart']"
13658,2021-09-02T18:09:42+00:00,happy birthday @khloecoulee ilysm you bring so much joy to my life 🤍 https://t.co/OiUBoAgn7x,1433492345836785668,Wendell,1,1,42,0,"[-87.940033, 41.644102]","Chicago, IL",0,1608,596,1,happy birthday khloecoulee ilysm bring much joy life 🤍,happy birthday khloecoule ilysm you br so much joy to my lif 🤍,['white_heart']
14257,2021-09-02T17:13:06+00:00,@ClaireMWebeee We get to have a little joy after this shit!!,1433478099065352197,✨mable✨,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,840,841,1,clairemwebeee get little joy shit,clairemwebee we get to hav a littl joy after thi shit,[]
14438,2021-09-02T16:54:46+00:00,"How do I know I’m a Virgo?

Because I get joy out of watching the logistics of the tennis balls around the court at the @usopen and the great work their ball persons do.",1433473486039699456,Jake Lenz,0,0,1,1,"[-87.940033, 41.644102]","Chicago, IL",0,169,275,1,know ’ virgobecause get joy watching logistics tennis balls around court usopen great work ball persons,how do i know i ’ m a virgobecaus i get joy out of watch the logistic of the tenni ball around the court at the usopen and the great work their ball person do,[]
15459,2021-09-02T15:11:50+00:00,Thrilled by a visit from @ChicagoDOT to install a speed bump! There’s no joy like a seeing a “special truck” in front of your house! @40thforward 🤗 https://t.co/UtI5sNm2RL,1433447580948652033,Tiffany Sostrin,0,0,8,0,"[-87.707052, 41.9610773]","Lincoln Square, Chicago",0,301,961,1,thrilled visit chicagodot install speed bump ’ joy like seeing “ special truck ” front house 40thforward 🤗,thrilled by a visit from chicagodot to install a speed bump ther ’ s no joy lik a see a “ special truck ” in front of your hous 40thforward 🤗,['hugging_face']
