,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
19838,2022-01-02T01:02:23+00:00,"Wishing you and your family love, joy, peace, and adventure in the year ahead.⁣

If you are thinking about selling or buying this year! Give us a call! 
We would love to work with you to help reach your real estate goals. 
Keller Williams Realty River Cities https://t.co/niORzSfKl2",1477445132513423367,Ava Marie,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,8,9,1
23073,2022-01-03T18:52:58+00:00,"@petersagal Peter thanks to you and Bill and Carl (bless him) and the crew.  You have brought laughter and joy to my life over the years and this is a great gift.  My daughter is hooked now too and WWDTM is something we both share, so an even greater gift. Again thanks.",1478076938069716992,Bruce Lipman,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,80,218,1
23440,2022-01-03T18:10:39+00:00,Oh joy. People are mad at US  for the cook county vaxx card mandate. Bc I run cook county OBVIOUSLY,1478066291357503490,MrsCarsino,0,0,1,0,"[-87.855111, 41.835308]","North Riverside, IL",0,106,850,1
24825,2022-01-03T15:30:33+00:00,"Psalm 51:10-12
King James Version
10 Create in me a clean heart, O God; and renew a right spirit within me.

11 Cast me not away from thy presence; and take not thy holy spirit from me.

12 Restore unto me the joy of thy salvation; and uphold me with thy free spirit.",1478026001020030977,Cam B.™️,0,0,0,1,"[-87.940033, 41.644102]","Chicago, IL",0,1321,2007,1
25012,2022-01-03T15:00:54+00:00,"Few things are more magnetic than joy, and I’m full of it this morning.",1478018537260261382,Rudy 🅿️ Magic,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,1213,963,1
27880,2022-01-03T03:13:40+00:00,"Somebody explained that people who say “Happy Holidays” are not trying to be anti-Christian… they’re being respectful to those who may not celebrate the holiday. Well when people say, “Merry Christmas” they’re not being rude or disrespectful. They’re sharing their joy with you.",1477840556915146759,Shinobi 2,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,161,167,1
33023,2022-01-04T17:57:42+00:00,@oocupcakejoy Good luck! We’re here for you Joy!,1478425418168418308,New Year New Marco,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1121,4439,1
37458,2022-01-04T03:08:24+00:00,OMG! #ThatsMyJam was amazing. @chancetherapper and @hitRECordJoe are the Dream Team. I loved their chemistry and joy!!! What a great way to celebrate the new year. #HNY2022 @jimmyfallon,1478201621289000960,Grace Moody,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL","['ThatsMyJam', 'HNY2022']",329,482,1
39222,2022-01-04T00:17:34+00:00,@Rome813_ You were a joy to cheer for and I look forward to watching you in the NFL. Best of luck!,1478158626422505473,Evan,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,351,1156,1
39306,2022-01-04T00:08:00+00:00,"One year can change a lot, NEVER stop believing. We are all here for a purpose don’t deny yourself the joy of fulfilling yours. 🙏🏾💯🆓 #FREE #STOCKMARLEY #FREENATION #BUILDINGBLOCKS 📷: @j.milhouse &amp; @theericarene https://t.co/Ckd3zuW9lA",1478156221798658058,BIG CHOP 🐘🆓🏁,0,0,0,0,"[-87.65738063, 41.8577221]","Chicago, IL","['FREE', 'STOCKMARLEY', 'FREENATION', 'BUILDINGBLOCKS']",1736,1242,1
40306,2022-01-05T22:09:57+00:00,"childhood trauma too busy lookin for joy, i ain’t never satisfied i’m too busy lookin for Ⓜ️ore https://t.co/NZ2ei6nN13",1478851286321795075,jea,0,2,5,0,"[-87.940033, 41.644102]","Chicago, IL",0,13,47,1
42309,2022-01-05T18:20:49+00:00,Very few things bring me as much joy as enjoying a great meal! https://t.co/4h46HIPYpM,1478793624792059908,Manilan Houle,1,0,36,0,"[-87.940033, 41.644102]","Chicago, IL",0,6409,5840,1
43235,2022-01-05T16:47:49+00:00,Little things that bring me joy: the first spoon dip into a new jar of peanut butter,1478770218809892864,Emily,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,203,434,1
43239,2022-01-05T16:47:20+00:00,@JosephPHuber Full of joy! ♥️,1478770097108008962,John Thomas Lang,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,797,1294,1
44534,2022-01-05T14:12:31+00:00,"@LouGarza86 When We spend most of
our lives taking care of
Our loved one the thought of
Loosing them and being alone
Is demoralizing.
The elation one feels when
Learning the Dearest one is
going to be fine fills one with
The greatest form of elation
Glad to share your Joy Louie.
Stay Safe https://t.co/a4EG1arJVs",1478731137526685696,Grant Noland Jr.,2,1,5,0,"[-87.940033, 41.644102]","Chicago, IL",0,27153,27832,1
45090,2022-01-05T12:09:16+00:00,"Claiming nothing but success, great health, prosperity, peace, joy, adventure  &amp; abundance for 2022 🙏🏾✨",1478700120124411910,Walkin Hershey Bar 🍫🧚🏾‍♀️,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,152,178,1
46134,2022-01-05T05:09:36+00:00,@barbiebrookeecc Tears 😢 of joy 😊,1478594508904407041,jason grey,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,751,405,1
47851,2022-01-05T02:21:51+00:00,@Calvinn_Hobbes The joy in Hobbes' smile is priceless in frame 4.,1478552292433485826,David Berchem,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,421,342,1
51617,2022-01-06T19:31:46+00:00,The only non-cycling related joy in my life right now is sweeping up the bird food that litters my neighborhood 🥰,1479173868090806278,🚲 Sharrows R. Bullshit 🚲,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,169,136,1
51818,2022-01-06T19:08:48+00:00,Check out Jessica Joy's video! #TikTok https://t.co/RhIzcd5Fop,1479168086771179522,Steve Gaal,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",['TikTok'],1195,4182,1
52800,2022-01-06T17:16:47+00:00,Tito should be a walking literal bundle of joy then bc the little shithead loves to chew the plastic on six packs of pop/Gatorade https://t.co/2TPAjNQxSi,1479139899831894020,elmtree 🏳️‍🌈,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,804,950,1
53843,2022-01-06T15:18:28+00:00,charlie Arnold and Alex curry over Molly Querim and Joy Taylor any day.,1479110123838607361,"Ryon Jay, CTFA",0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,431,2382,1
54230,2022-01-06T14:31:28+00:00,"One lesson life has taught me is this.  Do not argue with people who are gifted in the misunderstanding of others👌

It will steal your joy and leave you drained and in a very low place👌

Protect your peace👌
And DM for a quick chat👇👇
#CoachVi 

#HealthAndWellnessCoach https://t.co/4V4u27HlaI",1479098294492086276,Vi Nedd,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL","['CoachVi', 'HealthAndWellnessCoach']",15,34,1
56417,2022-01-06T03:40:37+00:00,"I babysat for a new family tonight and I let the kids bring all of their blankets and pillows downstairs to make a fort. The middle kid, 8 YO, was beside himself with joy and yelled, “LET’S GET NAKEDDDD!”(they didn’t) https://t.co/AvdBS0eAkO",1478934501187371008,Haley,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,490,870,1
57782,2022-01-06T01:32:51+00:00,Last year I cried a lot of tears of heartache and defeat…this year I cry tears of joy and victory ✨,1478902350152667137,Nick Henderson,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,593,402,1
59166,2022-01-07T22:51:21+00:00,I take a tiny amount of joy in all of the parents who lied and cheated to get their kids into selective enrollment schools having to deal with the same CPS fuckery that the rest of us are. This is literally the only thread I’m clinging to… #CPS #CTU,1479586480725110786,Jennifer Boston,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL","['CPS', 'CTU']",237,707,1
62133,2022-01-07T16:20:12+00:00,this brings me great joy https://t.co/1gybx3upYR,1479488046575849475,Mrs. Darby,1,0,40,0,"[-87.940033, 41.644102]","Chicago, IL",0,16966,1422,1
62489,2022-01-07T15:30:53+00:00,"Anyway, the joy and fulfillment I once felt has been obliterated by the system itself: the low pay, waking up torturously early, behavior issues that I don’t get paid enough to fix and am not *trained* to fix, overcrowded classrooms, underpaid staff, and stupid dress codes.",1479475633499553797,Adrian Halo,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,323,646,1
63711,2022-01-07T08:21:53+00:00,"Congrats @charlijustine_ . When I was admitted into my MSC, I was overwhelmed with joy and ran around my apartment screaming at the top of my lungs. Your pictures show a much more civilized approach. Best of luck. Cheers! https://t.co/7BnInV1W1q",1479367672458579971,Zameer U. Baber,1,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,72,599,1
65024,2022-01-07T03:48:46+00:00,"I love Joy Reid. That is the 
Tweet.#JoyReid https://t.co/4eRoKaJn5P",1479298941288165379,Exodus Pettus,3,18,51,1,"[-87.8041444, 41.821108]","Berwyn, IL",['JoyReid'],204,924,1
66928,2022-01-07T00:25:04+00:00,"At #10 we have the debut self-titled album from Chicago's own Spread Joy, released on Feel It Records! 

DJ @bainard calls it ""deliriously technicolor rock that you can dance to"". https://t.co/ngAmYo2a3Q",1479247678689193985,CHIRP Radio 107.1FM,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,12912,2810,1
67098,2022-01-07T00:07:46+00:00,"In 2022, Sistas...We will NOT march for A-N-Y-O-N-E, argue/debate over, nor entertain anything that doesn't bring us joy, orgasms, good food and luxury!

We're going to stay home, only leave the house to go on vacations, sleep more,  find other ways to protest!

So shall it be!",1479243326574534657,if the hex fits throw that shit 🧙🏾‍♀️🖖🏾,0,0,1,0,"[-87.863231, 41.86419]","Maywood, IL",0,219,366,1
69933,2022-01-08T15:07:57+00:00,"Twitter Fam 30 yrs ago this day my wife and I was BLESSED with GODS creation our 1st born @AllDaySJ_  who's been nothing short of Joy and Happiness in our lives. He's now hit that milestone in his life and I just want to say Love you Son, Happy Born Day and enjoy your day. 🍻 https://t.co/RpUUVSAPSk",1479832252834066434,Steve,1,1,13,1,"[-87.940033, 41.644102]","Chicago, IL",0,108,103,1
70083,2022-01-08T14:25:48+00:00,"@DMacdha I bet it's a joy to cook in that new kitchen, everything exactly where you need it to be because you made it that way. One day....",1479821644168417282,Conrad🏳️‍🌈,1,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,1806,837,1
73139,2022-01-09T23:15:35+00:00,I feel it I'm returning ....💜🙏✝️ Time to look at life &amp; in joy . I will be returning to the church to devote myself &amp; show everyone &amp; her that I'm still that man just was lost .....,1480317358061330433,DrewC{Linderman(Natl S Console Alias),0,0,0,0,"[-87.9203352, 41.911259]","Franklin Park, IL",0,15,344,1
73275,2022-01-09T22:40:23+00:00,Self care really matters. Come join an amazing Space and begin to feel the joy of being compassionate to your own needs and not just the needs of others. #healthyhustle https://t.co/p6F926N5ya,1480308496906268676,🟣Revolution MacInnes  (he/him),0,1,4,0,"[-87.940033, 41.644102]","Chicago, IL",['healthyhustle'],21978,23559,1
73309,2022-01-09T22:34:22+00:00,We’ve got @TwitterSpaces pioneers in the room who bring so much joy to our lives. Be sure to follow @dearkimberlykay and @retromauro and come meet them here if you’ve got a some free time.  #healthyhustle https://t.co/p6F926N5ya,1480306982439555080,🟣Revolution MacInnes  (he/him),0,1,6,0,"[-87.940033, 41.644102]","Chicago, IL",['healthyhustle'],21978,23559,1
75828,2022-01-09T14:53:02+00:00,@kikireadsmanga Just finished vol 6 last night. Vol 5 was a joy to read but the breakup and new characters were just seeing the story progress with vol 6.,1480190887800053763,Carol in Chicago,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,188,442,1
77529,2022-01-09T02:27:39+00:00,Love watching all these Eagles off the practice squad or who rarely play playing with such enthusiasm.   Really fun to watch no matter what the final result.  Still joy in playing the game!,1480003304369364997,Tim Lenahan,0,0,0,0,"[-87.733451, 42.0191507]","Evanston, IL",0,1057,166,1
79044,2022-01-10T21:33:00+00:00,"“Every joy is beyond all others. The fruit we are eating is always the best fruit of all.”
— C.S. Lewis, Perelandra #CSLI",1480653929839005696,C.S. Lewis Institute,0,4,15,0,"[-87.940033, 41.644102]","Chicago, IL",['CSLI'],5232,494,1
84447,2022-01-11T22:13:50+00:00,i feel no joy https://t.co/oOWDTLZtkG,1481026590905712641,haley,10,0,28,2,"[-87.940033, 41.644102]","Chicago, IL",0,1578,454,1
84773,2022-01-11T21:03:44+00:00,Allow me to add a little joy to your day... https://t.co/syLZGWOn1L,1481008949625344002,Mr.Fentress,1,0,4,0,"[-87.500275, 41.657387]","Whiting, IN",0,212,831,1
86344,2022-01-11T16:03:12+00:00,"Unpopular Black Wombmxn's opinion:
I do not seek allies, vindication, validation, saviors, ""yes"" people, reparations, 40acres and mule.

I seek truth, my and my families' Sovereignty (true freedom), peace and inner joy.

Be yourself! No need to be a ""Capt save a Black girl!""",1480933317830717444,if the hex fits throw that shit 🧙🏾‍♀️🖖🏾,1,0,0,0,"[-87.863231, 41.86419]","Maywood, IL",0,219,366,1
88641,2022-01-11T02:35:27+00:00,"Listen to @joyoladokun 

Purchase Joy’s Music: https://t.co/onDZV30Uge
Purchase Joy’s Merch: https://t.co/neRQtx0Cwg https://t.co/Y0DyLYfYpe",1480730044678955015,Golden Dagger ⚜️🗡,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,2269,722,1
90520,2022-01-12T20:32:11+00:00,Some joy (via @m_hulot) https://t.co/MErmmByYNr,1481363400764665863,Andy Broughton,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,66,1109,1
91711,2022-01-12T16:47:03+00:00,It's a Brown Line joy ride kinda day https://t.co/F9ZVm8l9IL,1481306740826247173,JP Murphy,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,172,387,1
93785,2022-01-12T03:13:24+00:00,"But I will miss you little friend,
For I could never measure
The happiness you brought me,
The comfort and the pleasure.

And since God put you here to share
In earthly joy and sorrow;
I’m sure there’ll be a place for you
In Heaven’s bright tomorrow…

– Alice E. Chase

[2/2]",1481101979476705283,Rui Carlos da Cunha,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,768,764,1
96306,2022-01-13T18:52:15+00:00,"You must know what it feels to be lost, in order to be found. You know great joy because you have known great loss. You feel power because you have felt weakness. 

And this is the raft that I sail through life with. ❤️",1481700638870409223,Princess Onyx ✈️ ON 2022 TOUR ⭐️,1,0,11,0,"[-87.940033, 41.644102]","Chicago, IL",0,11743,593,1
97718,2022-01-13T12:57:27+00:00,@thechadmofield We’ve watched part 1 so many time I feel like I actually stopped “watching” it - it was a joy really paying attention to all the details that are put into the mystery - Craven really outdid himself with Scream!,1481611348375187456,Friendly Gayborhood Daddyman,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,3438,1659,1
99442,2022-01-13T02:35:58+00:00,@IsaacRomig1 @JGtheThree *of joy,1481454946813890561,BoilerButter,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,408,503,1
100389,2022-01-14T23:52:14+00:00,Congratulations @jewelmelanie being a parent is my greatest joy. So much love to you and your sweet little bundle of joy! https://t.co/XhWWFtMqGw,1482138518084329480,🟣Revolution MacInnes  (he/him),0,1,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,21979,23560,1
100418,2022-01-14T23:46:53+00:00,"Kids today will never know the joy of the old days of Disney, Cartoon Network &amp; Nickelodeon. The marketing, the talent, the taste. https://t.co/93979onJQw",1482137171012300800,Fat Cat Pat 😎,2,4,15,0,"[-87.940033, 41.644102]","Chicago, IL",0,3542,1058,1
101971,2022-01-14T18:39:35+00:00,@thatguyreddevil When is the next therapy session uncle because this team is mashing my mental health big time. Work is already extra demanding and stressful and I don’t find any joy watching United 😢,1482059837139738630,Cedric Ramos #Busbybabe #Glazersout,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1477,1245,1
107543,2022-01-15T18:20:15+00:00,@Quinns_quirks there is SNOW. it brought me so much joy. i'd never seen snow from a plane 🐝fore. very powdered sugar-y,1482417362087206914,ReeseHelene 🐝,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,952,1657,1
107805,2022-01-15T17:31:54+00:00,"@AshaniTW @JasonSynaptic omg @CarvillLab taught me the culinary joy of Boerewors , so tasty!! enjoy!!",1482405193866166272,Jeff Calhoun 🧬🌈,1,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,429,714,1
114541,2022-01-16T23:47:05+00:00,"Depression , fear , Low self-esteem Will not take my JOY GOD HAVE DONE TO MUCH 🙌🏾🙌🏾🙌🏾",1482862000019582976,its_mylife30❤️👑💫,0,0,0,0,0,None,0,83,325,1
115339,2022-01-16T23:43:30+00:00,@Hammynotinmiami Enjoy the joy!,1482861096746860549,Peppermint Princess,0,0,1,0,0,None,0,1454,1908,1
119688,2022-01-16T11:26:02+00:00,@davidcoverdale This is an amazing photo a bunch of great wonderful guys thank you for bringing Joy to me a fan and playing in Whitesnake you have all played with David Coverdale and brought joy into my life thank you all for that I will be fans of yours for life love from my heart June Marie 💗,1482675509393866754,June Slattery,0,0,0,0,"[-87.860054, 41.732715]","Justice, IL",0,17,70,1
122317,2022-01-17T23:04:08+00:00,"last 2-3 months haven’t exactly been bad, but I sure can’t imagine them without the joy-highs from this EP https://t.co/8tjeM4UdDK",1483213578161299456,ursus maritimus,0,1,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,360,618,1
122586,2022-01-17T22:14:50+00:00,"@AlexaJaar1013 Had to stop watching MSM and CNN .
Sometimes watch Maddow 
And Joy but they tiresome .",1483201171418402817,Grant Noland Jr.,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,27517,28235,1
122679,2022-01-17T22:00:08+00:00,You came into my life like a star and filled my heart with joy. You took my pain as your own and gave me love that no one could: https://t.co/okpM7j97Qb https://t.co/NfLQ338Czr,1483197471551483906,Lily S.,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,439,426,1
127347,2022-01-17T00:39:45+00:00,🫂🌸She full of joy❤️🫂 https://t.co/CCcqMlhB7z,1482875253948923909,jake Panda,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,7,517,1
134280,2022-01-19T19:29:29+00:00,"I think my new favorite pr0n are these videos where they deep clean these dirty, dirty rugs. So much dirty water. So much joy.",1483884334868217865,"jeannette with two N’s, esq.",0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,322,760,1
134476,2022-01-19T18:56:22+00:00,"I just like hearing good news, feels me with joy and optimism.",1483876003185410049,A.D.,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,643,643,1
134713,2022-01-19T18:11:08+00:00,"The joy of paperwork applying for a license to practice in a different state… 
#illinois #audiology https://t.co/bDp9WtkFGD",1483864617394786304,"Josh Sevier, Au.D.",1,0,5,0,"[-87.940033, 41.644102]","Chicago, IL","['illinois', 'audiology']",449,1103,1
134925,2022-01-19T17:38:15+00:00,Absolutely @avolgman - get them dancing 💃 like you do!! Always inspiring to watch you share your joy and energy- keeps us all young :) https://t.co/0PqMgJNQio,1483856341756260356,Patti Vassallo MD,1,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,858,812,1
135184,2022-01-19T17:01:31+00:00,"@nateruessmusic Will it spark joy, though? https://t.co/uiCwPShF1y",1483847098441383939,Jake,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,715,328,1
136196,2022-01-19T13:34:42+00:00,"Take a deep breath, smile, then laugh!
Don't let issues or problems take your joy!
#Life #Laugh #Smile #BeHappy #Joy #Peace #Happiness https://t.co/XI5Be2eN4x",1483795052707164164,MrBellafonte,0,0,0,0,"[-87.7628283, 41.631296]","Crestwood, IL","['Life', 'Laugh', 'Smile', 'BeHappy', 'Joy', 'Peace', 'Happiness']",319,673,1
137579,2022-01-19T03:33:36+00:00,Huge props do whoever is producing these weather segments. We need every bit of joy we can get. https://t.co/PxNmoTIRpk,1483643780452528130,Shannon Heffernan,1,2,25,0,"[-87.940033, 41.644102]","Chicago, IL",0,6629,1930,1
140348,2022-01-20T19:12:23+00:00,"Im a married spud 
Im a married spud 
Im a married spud 
Im a married spud 
Im a married spud 

Joy applying that good pressure 🥵 https://t.co/GqwAxmuGOk",1484242420879478795,Justin 🌲🪶 .,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,1030,1006,1
142119,2022-01-20T13:24:37+00:00,Running Board for @BreeSpecific on @Power92Chicago This morning! Always a Joy to do what I love! Oh Good morning Everyone!!! Say it Back!! 😉😊💯,1484154903803142152,Katrina Lynn,2,1,4,1,"[-87.940033, 41.644102]","Chicago, IL",0,7313,6274,1
