Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
1484,2020-10-01T22:28:59+00:00,@iSteef @UncleDuke1969 @AndyJokedAgain Thank you for the joy your art inspires,1311795270410285056,𝐀𝐥𝐰𝐚𝐲𝐬 𝐓𝐡𝐢𝐧𝐤𝐢𝐧𝐠🤔,1,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,4212,4231,1,isteef uncleduke1969 andyjokedagain thank joy art inspires,isteef uncleduke1969 andyjokedagain thank you for the joy your art inspire,[]
2028,2020-10-01T21:53:15+00:00,"@PurpleCurrent Was it ""Pretty Man"" from Rave Un2 The Joy Fantastic?",1311786279806304257,Soul_Chile_Los (Chicago),0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,412,1253,1,purplecurrent pretty man rave un2 joy fantastic,purplecurrent was it pretty man from rav un2 the joy fantastic,[]
2537,2020-10-01T21:21:39+00:00,"♥︎ October is LGBTQ+ History Month ♥︎

Let’s celebrate our history &amp; those who paved the way for LGBTQ+ advocacy; continue to create safe spaces &amp; build community; and spread joy, love &amp; support for our community!
♡ ♥︎ ♡ ♥︎ ♡
#SXUSpectrum #LoveWins #LGBTQHistoryMonth https://t.co/LrIHvRNETN",1311778326399377408,SXU Spectrum Alliance,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL","['SXUSpectrum', 'LoveWins', 'LGBTQHistoryMonth']",68,132,1,♥︎ october lgbtq history month ♥︎let ’ celebrate history amp paved way lgbtq advocacy continue create safe spaces amp build community spread joy love amp support community♡ ♥︎ ♡ ♥︎ ♡sxuspectrum lovewins lgbtqhistorymonth,♥︎ october is lgbtq history month ♥︎let ’ s celebrat our history amp thos who paved the way for lgbtq advocacy continu to creat saf space amp build community and spread joy lov amp support for our community♡ ♥︎ ♡ ♥︎ ♡sxuspectrum lovewin lgbtqhistorymonth,"['heart_suit', 'heart_suit', 'heart_suit', 'heart_suit']"
6625,2020-10-01T16:18:07+00:00,"Someone has been joy riding on my mother for the last 24 hours killing her over &amp; over again.. When I checked, iniquity was in this person so bad, they are actively trying to kill her for no reason. Arrest this bitch, she has been often. @DCPoliceDept @Chicago_Police @usairforce",1311701941177769985,Gwendolyn Weathersby,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,0,31,1,someone joy riding mother last 24 hours killing amp checked iniquity person bad actively trying kill reason arrest bitch often dcpolicedept chicagopolice usairforce,someon has been joy rid on my mother for the last 24 hour kill her over amp over again when i checked iniquity was in thi person so bad they are actively try to kill her for no reason arrest thi bitch she has been often dcpolicedept chicagopolic usairforc,[]
6674,2020-10-01T16:13:35+00:00,"Someone has been joy riding on my mother for the last 24 hours killing her over &amp; over again. When I checked, iniquity was in this person so bad, they are actively trying to kill her for no reason. Arrest this bitch, she has been often.@SpeakerPelosi @senatemajldr @AGWilliamBarr1",1311700800574496774,Gwendolyn Weathersby,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,0,31,1,someone joy riding mother last 24 hours killing amp checked iniquity person bad actively trying kill reason arrest bitch oftenspeakerpelosi senatemajldr agwilliambarr1,someon has been joy rid on my mother for the last 24 hour kill her over amp over again when i checked iniquity was in thi person so bad they are actively try to kill her for no reason arrest thi bitch she has been oftenspeakerpelosi senatemajldr agwilliambarr1,[]
6694,2020-10-01T16:11:57+00:00,"Someone has been joy riding on my mother for the last 24 hours killing her over &amp; over again. When I checked, iniquity was in this person so bad, they are actively trying to kill her for no reason. Arrest this bitch, she has been often.@SecretService @USMarshalsHQ @USSupremeCourt",1311700390614831105,Gwendolyn Weathersby,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,0,31,1,someone joy riding mother last 24 hours killing amp checked iniquity person bad actively trying kill reason arrest bitch oftensecretservice usmarshalshq ussupremecourt,someon has been joy rid on my mother for the last 24 hour kill her over amp over again when i checked iniquity was in thi person so bad they are actively try to kill her for no reason arrest thi bitch she has been oftensecretservic usmarshalshq ussupremecourt,[]
6720,2020-10-01T16:10:09+00:00,"Someone has been joy riding on my mother for the last 24 hours killing her over &amp; over again.. When I checked, iniquity was in this person so bad, they are actively trying to kill her for no reason. Arrest this bitch, she has been often. @POTUS @USAttyShores @TheJusticeDept",1311699935813947393,Gwendolyn Weathersby,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,0,31,1,someone joy riding mother last 24 hours killing amp checked iniquity person bad actively trying kill reason arrest bitch often potus usattyshores thejusticedept,someon has been joy rid on my mother for the last 24 hour kill her over amp over again when i checked iniquity was in thi person so bad they are actively try to kill her for no reason arrest thi bitch she has been often potu usattyshore thejusticedept,[]
7114,2020-10-01T15:37:47+00:00,"@AUProSports was a huge highlight of my 2020 ❤️ I am leaving Rosemont full of joy with an extreme amount of new friends, a happy heart, and a smile on my face! #blessed",1311691792287498242,ecrane ☜,0,3,87,0,"[-87.919829, 41.844383]","Hillside, IL",['blessed'],3159,881,1,auprosports huge highlight 2020 ❤️ leaving rosemont full joy extreme amount new friends happy heart smile face blessed,auprosport was a hug highlight of my 2020 ❤️ i am leav rosemont full of joy with an extrem amount of new friend a happy heart and a smil on my fac blessed,['red_heart']
7437,2020-10-01T15:10:25+00:00,discovering new music brings me joy,1311684904489570305,jackie,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1191,1967,1,discovering new music brings joy,discover new music bring me joy,[]
8364,2020-10-01T13:44:32+00:00,"Check your timeline for black and brown people almost taking joy in the grieving of black and brown people. This is on purpose as this is their mission. Understand who and what they are, move it along &amp; don’t engage with them because that’s how they win.",1311663291505180678,Herb Lawrence,2,2,28,0,"[-87.940033, 41.644102]","Chicago, IL",0,22912,3274,1,check timeline black brown people almost taking joy grieving black brown people purpose mission understand move along amp ’ engage ’ win,check your timelin for black and brown peopl almost tak joy in the griev of black and brown peopl thi is on purpos as thi is their mission understand who and what they are mov it along amp don ’ t engag with them becaus that ’ s how they win,[]
