,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
250821,2021-11-27T21:38:09+00:00,@RexChapman Junior is what happens when your Dad doesn’t defend you…,1464710159213678599,Danny Hughes,1,0,4,0,"[-87.733451, 42.0191507]","Evanston, IL",0,588,444,0
52930,2021-11-06T17:37:48+00:00,Why am I like this ?? I can never just get up and get dressed in a reasonable time. Knowing it’s gone take me a minute 😂 https://t.co/Y2VVHp5n9n,1457039525704880131,reese g.,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1405,546,0
34307,2021-11-04T14:47:53+00:00,"Just posted a photo @ Chicago, Illinois https://t.co/KMOKuveiTj",1456271992269590534,AL GARCIA,0,0,0,0,"[-87.632496, 41.883222]","Chicago, IL",0,694,1765,0
19920,2021-11-03T22:08:43+00:00,Just posted a photo @ Paving The Way Project INC https://t.co/z2xTdocFil,1456020540641234949,Antonio davis,0,0,0,0,"[-87.622062, 41.797944]","Chicago, IL",0,443,1534,0
11416,2021-11-02T19:32:38+00:00,America in the Age of No Accountability https://t.co/5Qq9IVa89D,1455618876356665345,KTN is losing it,0,0,1,0,"[-87.952677, 41.763847]","Hinsdale, IL",0,1539,1820,0
231331,2021-11-24T04:27:15+00:00,oh my god this is the best game ever made https://t.co/4BZotPOAOh,1463363561175097347,max ☀️,1,0,7,0,"[-87.733451, 42.0191507]","Evanston, IL",0,563,790,0
221238,2021-11-23T06:34:03+00:00,I have a pint glass with my name on it and I am so weirded out anytime someone picks it 😅 https://t.co/JawFQA5g4U,1463033084014649344,Georgia (๑･̑◡･̑๑),0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,729,385,0
70127,2021-11-08T21:39:36+00:00,As soon as i get back over east mfs cant drive😐😐😐😐😐,1457825156202733568,𝓨𝓸🌸𝓣𝓸𝓴𝔂𝓸,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,2115,2495,0
212043,2021-11-22T05:29:57+00:00,@pcs190 @hammad175 @AltafHussain_90 #چلو_کہ_منزل_بلا_رہی_ہے,1462654564277047297,Haris Usmani,0,5,4,0,"[-87.940033, 41.644102]","Chicago, IL",['چلو_کہ_منزل_بلا_رہی_ہے'],2708,1614,0
91614,2021-11-10T19:05:12+00:00,@thatFFnerd He was shocked when I said I had a bf (which is in my most recent Instagram post) but said he would still send me them 😭😫,1458511073955438594,herbert szn ⚡️⚡️,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,541,382,0
36713,2021-11-04T04:08:30+00:00,@firagawalkwthme Would have liked to have seen a few Lost Highway votes.,1456111086323830790,Thommy Ghuitar: #1 David Lynch Pressurer 💪🏻,1,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,635,1374,0
55057,2021-11-06T13:42:30+00:00,"@Jack4NJ Hey look!! I suddenly found $12,000 in my bank account last minute! I guess this means I can just keep it and add it onto my balance … https://t.co/6fSISxaSte",1456980312685166596,cityprincess,0,0,0,0,"[-87.8526405, 41.9083173]","River Grove, IL",0,1176,1852,0
21890,2021-11-03T18:16:14+00:00,"okay if starbucks holiday drinks are coming out tomorrow then i was right, the holiday season is officially here",1455962035766837252,gwen 🤘🏻,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,350,431,0
94204,2021-11-10T14:25:53+00:00,@amyguth It could but I have more than that 💁,1458440782487212036,Ray Doeksen,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,873,933,0
19370,2021-11-03T23:10:06+00:00,1744 North Saint Louis Avenue https://t.co/6IOPMzdRhR,1456035989630095370,every lot chicago,0,0,0,0,"[-87.71386, 41.9132]","Chicago, IL",0,6247,4,0
110976,2021-11-12T20:18:54+00:00,Haven’t been looking forward to a fun Friday night in a while!! YAY!!! https://t.co/ve3kIVSxXn,1459254395376488448,Kisswithah 🕊,1,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,208,535,0
233695,2021-11-25T23:59:01+00:00,@fakejeansmith Lmaooo,1464020833840553987,Dan Reyes 👀🔴,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,753,2406,0
