,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
51352,2021-09-06T22:45:26+00:00,"@el_surberino Outside of his children (I assume), it's his pride and joy.
This is (joking/not joking?) my inheritance, so he says",1435011286329401351,Gidal Kaiser,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1712,402,1
52936,2021-09-06T20:09:07+00:00,"L’Shana Tova. Happy New Year. May you all have a year filled with good health, blessings, joy, &amp; success!
#shanatova #israel #jewish #chicago #jewishnewyear #jerusalem #cardonacollection #simcha @ Chicago Downtown https://t.co/dymUJFM7bW",1434971946429599744,Cardona Collection,0,0,1,0,"[-87.62614846, 41.88046793]","Chicago, IL","['shanatova', 'israel', 'jewish', 'chicago', 'jewishnewyear', 'jerusalem', 'cardonacollection', 'simcha']",1695,1841,1
53121,2021-09-06T19:47:40+00:00,@visorboy1974 Tears of fucking JOY,1434966549782319110,#RipRemDog .,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,869,1211,1
53706,2021-09-06T18:48:27+00:00,@BurtonHat That was a heart wretching to watch the kid cry. But his joy when he got to meet him was amazing!,1434951646321299462,kornkid15,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,765,1197,1
54654,2021-09-06T17:16:11+00:00,"Absolutely one of my highlights was the joy when I realized y'all were here.  😭😭😭😭

I can't wait to FTF HNN &amp; get some quality time in this October.  Love you three so much! https://t.co/2GyObaVOCQ",1434928428873093121,val capone: she/her,1,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,2748,2795,1
56316,2021-09-06T14:24:00+00:00,@JoyAnnReid @GOP Speak the truth!Joy,1434885097598160905,kennedy d. jones,0,0,0,0,"[-87.799908, 41.733586]","Burbank, IL",0,1,56,1
56705,2021-09-06T13:25:01+00:00,@ontheairalex Alex…. I was in tears of joy man. I’ve been following the Lucha Bros for years. And to see them finally win. In that brutal steel cage. Happiness. For all of you. Cero Miedo! 👏👏👏🇲🇽 #AEWAllOut https://t.co/DJjBJKRbTz,1434870254304473095,Sir Marcos,1,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",['AEWAllOut'],478,222,1
59061,2021-09-06T03:09:20+00:00,@HaceFrio27 @justrenzy_ It gave me green joy to close it and throw it across my bed when I was having a argument over the phone 🤣🤣🤣,1434715311744372736,KJTHEGREAT ✍🏾,0,0,10,0,"[-87.940033, 41.644102]","Chicago, IL",0,1581,947,1
60949,2021-09-07T23:53:22+00:00,Grateful to Lee Newcomer and the fabulous staff at #PerformersMusic for allowing me to use their practice studio ahead of my recital on the #DameMyraHessMemorialConcertSeries tomorrow - also thank you for the joy of buying physical scores from an actual music store! https://t.co/TggAnDMyDi,1435390770861776899,Silvan Negruțiu,0,0,1,0,"[-87.62423360643619, 41.87651061774205]",Fine Arts LLC,"['PerformersMusic', 'DameMyraHessMemorialConcertSeries']",74,54,1
61609,2021-09-07T22:40:25+00:00,"“What brings you joy?”
“Slangin these fades.”
Mamiya C330
Kodak Porta 160
Developed and scanned by mi. 
A gifted piece from my Fac//es collection to .@jlindsayfilm 
#OpenSeaNFT https://t.co/J49snQ39WB",1435372411789139971,BrittanyPierre.eth,1,2,5,0,"[-87.940033, 41.644102]","Chicago, IL",['OpenSeaNFT'],5300,2741,1
61681,2021-09-07T22:32:13+00:00,"It has been a joy to see the man he is turning out to be! My nephew @alldae15 is such a dope young man❣💯💪🏾👆🏾
#Family1st #ChiseUpFamily @ Chicago, Illinois https://t.co/wCU5kseN6t",1435370346648047617,Daws ~aka~ Lotto,0,0,0,0,"[-87.632496, 41.883222]","Chicago, IL","['Family1st', 'ChiseUpFamily']",1611,2256,1
61816,2021-09-07T22:18:31+00:00,"@DanPolko @justinaversano @kgpnyc @erubes1 @alexandruchitu_ Don’t forget about Black women photographers! I’ve got my Fac//es project that is donating half of sales to Good Kids Mad City. Black youth led organization. Celebrate Black Joy! Collect Black History! 

https://t.co/YiBd9Ktdfm

#OpenSeaNFT https://t.co/B55BPiW6xP",1435366900448600066,BrittanyPierre.eth,1,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",['OpenSeaNFT'],5300,2741,1
61977,2021-09-07T22:05:18+00:00,"""The hardness of God is kinder than the softness of men, and His compulsion is or liberation.""
⏤ C.S. Lewis, Surprised by Joy #CSLI",1435363573673480192,C.S. Lewis Institute,0,4,6,0,"[-87.940033, 41.644102]","Chicago, IL",['CSLI'],5170,497,1
62044,2021-09-07T21:55:44+00:00,"@cameraguygimmik In 2011, @CMPunk was the man behind my desire to watch independent wrestling, pushing fans to see the world out of WWE. I was there when he won the big gold in Chicago. Seen nearly every Chicago show he was in. When he returned recently, I was shocked once again with joy. https://t.co/9tAMIkowYK",1435361167015354374,Brian E. Wrestling,0,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,99,405,1
63367,2021-09-07T19:23:14+00:00,Just posted a photo @ Joy District https://t.co/X2y5QuIo9b,1435322787619614724,Alexander Great,0,0,0,0,"[-87.6318, 41.89026]","Chicago, IL",0,1029,939,1
63391,2021-09-07T19:20:08+00:00,You can't have a sense of joy if you're not at peace https://t.co/jSUm8r4Jng,1435322006849863680,Chanted,0,1,1,0,"[-87.833698, 41.850023]","Forest Park, IL",0,1633,2243,1
63607,2021-09-07T18:53:27+00:00,"@allyier @NFTMillionaire Fac//es celebrates Black joy. 
The collection is from .175-.25
Half of sales go to Good Kids Mad City. A youth led org fighting for change in Black and brown communities. 
Collect Black history. 
.175-.25
#buyblackart #OpenSeaNFT 
https://t.co/YiBd9Ktdfm https://t.co/OwPakSX82R",1435315293727956998,BrittanyPierre.eth,0,4,11,0,"[-87.940033, 41.644102]","Chicago, IL","['buyblackart', 'OpenSeaNFT']",5300,2741,1
63856,2021-09-07T18:27:22+00:00,"@CryptoCana Fac//es celebrates Black joy. 
The collection is from .175-.25
Half of sales go to Good Kids Mad City. A youth led org fighting for change in Black and brown communities. 
Collect Black history. 
#OpenSeaNFT 
https://t.co/YiBd9Ktdfm https://t.co/lqbPVGYtBq",1435308728153169931,BrittanyPierre.eth,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",['OpenSeaNFT'],5300,2741,1
64111,2021-09-07T17:56:56+00:00,"@DropNFTArt Fac//es celebrates Black joy. 
The collection is from .175-.25
Half of sales go to Good Kids Mad City. A youth led org fighting for change in Black and brown communities. 
Collect Black history. 
#OpenSeaNFT 
https://t.co/YiBd9Ktdfm https://t.co/comskWM2iS",1435301070033522697,BrittanyPierre.eth,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",['OpenSeaNFT'],5300,2741,1
64236,2021-09-07T17:42:42+00:00,"Hey.@pranksy!!! Do you have any Black art in your collection? Add more!!! 
Fac//es celebrates Black joy. 
The collection is from .175-.25
Half of sales go to Good Kids Mad City. A youth led org fighting for change in Black and brown communities. 

https://t.co/YiBd9Ktdfm https://t.co/CektCdsozI",1435297490253893635,BrittanyPierre.eth,0,2,5,1,"[-87.940033, 41.644102]","Chicago, IL",0,5300,2741,1
64460,2021-09-07T17:12:35+00:00,"@meshna Fac//es celebrates Black joy. 
The collection is from .175-.25
Half of sales go to Good Kids Mad City. A youth led org fighting for change in Black and brown communities. 
Collect Black history. 

https://t.co/YiBd9Ktdfm https://t.co/qvvNVgxcHj",1435289909401726976,BrittanyPierre.eth,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,5300,2741,1
64575,2021-09-07T16:57:42+00:00,"@Kimiro74114607 Fac//es is a celebration of Black joy
half of sales go to .@GKMC18
A youth led org who’s mission is to bring the youth together to fight for change. 

https://t.co/YiBd9Ktdfm

i’ve added a photo of the roadmap for more info!

#OpenSeaNFT https://t.co/0BfBfT89i3",1435286165679190018,BrittanyPierre.eth,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",['OpenSeaNFT'],5300,2741,1
64944,2021-09-07T16:18:04+00:00,Lady at this Burger King I’m at sounds like she’s beyond over her job I mean their is 0 ounce of joy in her voice https://t.co/3Iwq0D0r1M,1435276190101671947,A-A-Ron Jedi Knight,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,247,379,1
65031,2021-09-07T16:08:34+00:00,"@SlimpenniesNFT Fac//es celebrates Black joy. 
The collection is from .175-.25
Half of sales go to Good Kids Mad City. A youth led org fighting for change in Black and brown communities. 
Collect Black history. 

https://t.co/YiBd9Ktdfm https://t.co/f8JYaD19Xi",1435273797901373441,BrittanyPierre.eth,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,5300,2741,1
65188,2021-09-07T15:48:48+00:00,"@TAYL0RWTF Fac//es celebrates Black joy. 
The collection is from .175-.25
Half of sales go to Good Kids Mad City. A youth led org fighting for change in Black and brown communities. 
Collect Black history. 
“What brings you joy?”
“MOVEMENT!”
https://t.co/gpXWx5HmDD",1435268826334121987,BrittanyPierre.eth,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,5300,2741,1
65837,2021-09-07T14:24:52+00:00,@lolahubner_ GM. I’m a Chicago based photographer that wants to document Black joy. I also give back up to half of all of my sales to Black organizations that work to uplift and propel the Black community. https://t.co/1LKQdJiVzl https://t.co/zEdDKxY6BX,1435247700472107012,BrittanyPierre.eth,1,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,5300,2741,1
66004,2021-09-07T13:59:32+00:00,"@erksenia1 Fac//es is a celebration of Black joy
half of sales go to .
@GKMC18
. A youth led org who’s mission is to bring the youth together to fight for change. 

https://t.co/YiBd9Ktdfm…

i’ve added a photo of the roadmap for more info! https://t.co/xXO0J7B1zb",1435241327504003072,BrittanyPierre.eth,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,5300,2741,1
66394,2021-09-07T12:52:29+00:00,"Fac//es celebrates Black joy. 
The collection is from .175-.25
Half of sales go to Good Kids Mad City. A youth led org fighting for change in Black and brown communities. 
Collect Black history. 

“What brings you joy?”
“My Harmonica”

https://t.co/1LKQdJiVzl 

#OpenSeaNFT",1435224455366815747,BrittanyPierre.eth,1,36,50,4,"[-87.940033, 41.644102]","Chicago, IL",['OpenSeaNFT'],5300,2741,1
66445,2021-09-07T12:45:25+00:00,"@VitoWelch2 Fac//es is a celebration of Black joy
half of sales go to .
@GKMC18
. A youth led org who’s mission is to bring the youth together to fight for change. 

https://t.co/YiBd9Ktdfm

i’ve added a photo of the roadmap for more info! #OpenSeaNFT https://t.co/iarUqDZXLR",1435222676277284865,BrittanyPierre.eth,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",['OpenSeaNFT'],5300,2741,1
66509,2021-09-07T12:32:51+00:00,"@RealmissNFT Fac//es is a celebration of Black joy
half of sales go to Good Kids Mad City 
. A youth led org who’s mission is to bring the youth together to fight for change. 

https://t.co/YiBd9Ktdfm

i’ve added a photo of the roadmap for more info! https://t.co/3hGQbknZz2",1435219510471110658,BrittanyPierre.eth,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,5300,2741,1
66557,2021-09-07T12:21:20+00:00,"@WickedApe5397 Fac//es is a celebration of Black joy
half of sales go to .@GKMC18
A youth led org who’s mission is to bring the youth together to fight for change. 

https://t.co/YiBd9Ktdfm

i’ve added a photo of the roadmap for more info!

#OpenSeaNFT https://t.co/x0Gb8ol9bN",1435216613876371460,BrittanyPierre.eth,0,1,7,0,"[-87.940033, 41.644102]","Chicago, IL",['OpenSeaNFT'],5300,2741,1
67189,2021-09-07T05:58:08+00:00,@sunisalee_ I am filled with joy #myfavoritewareagle,1435120176656224259,Larry M. Nolan,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",['myfavoritewareagle'],64,536,1
67569,2021-09-07T04:20:38+00:00,"@slyflymccartney My Fac//es project is an ode to Black joy. 
.175-.25 $eth
Half of sales go to Good Kids Mad City, a youth led organization who’s goal is to is to bring young community members together to build unity, nurture healing, and create a thriving community. https://t.co/GkTpMPrj2L",1435095641127112708,BrittanyPierre.eth,0,1,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,5300,2741,1
67602,2021-09-07T04:11:16+00:00,"@buddyxo @justmoteHQ He’s so, so adorable!! So glad you have those captured, Stacey. He’s such a special part of your life and his presence brought so much joy to so many viewers — little does he know. ☺️😍",1435093286046388224,maria arfanakis (galanis),0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,14241,6996,1
67703,2021-09-07T03:56:35+00:00,"@dfinzer My Fac//es project is an ode to Black joy. 
.175-.25 $eth 
Half of sales go to Good Kids Mad City, a youth led organization who’s goal is to is to bring young community members together to build unity, nurture healing, and create a thriving community. https://t.co/YiBd9Ktdfm https://t.co/SYWFpOhIvl",1435089589367095296,BrittanyPierre.eth,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,5300,2741,1
67884,2021-09-07T03:27:36+00:00,"Surrounded by love, sweetness, and good food experiences on my second 22nd birthday! Thank you all for the greetings! 🎂🌈☀️ #2021 #abundance #joy #gratitude #celebration @ Roister https://t.co/g7ZSS9y5oC",1435082295392800768,J Santos,0,0,0,0,"[-87.65182502, 41.88651533]","Chicago, IL","['abundance', 'joy', 'gratitude', 'celebration']",353,294,1
68095,2021-09-07T03:03:07+00:00,"i know because i’m documenting Black joy my art isn’t going to sell out in 30 minutes. but these little pieces of history will be worth it in the long run. Archiving our life is up to US. 
yesterday in chicago 
Mamiya C330 camera
kodak portra 160
Kodak ektar 100
we all we got https://t.co/hXfwNJZ0ow",1435076134136389637,BrittanyPierre.eth,1,14,36,1,"[-87.940033, 41.644102]","Chicago, IL",0,5300,2741,1
68235,2021-09-07T02:45:51+00:00,"@PeterSchiller96 @joshlanghoff @JohnBenedeck *almost caused me to go into panic mode when I heard our favorite Cult jam, haha.  100,000 shirts later I start with absolute joy...then not so much, haha https://t.co/jnEsF8DglP",1435071787155525634,val capone: she/her,2,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,2748,2795,1
68325,2021-09-07T02:33:18+00:00,"my last promo of the night. 
Fac//es is a celebration of Black joy
half of sales go to .@GKMC18. A youth led org who’s mission is to bring the youth together to fight for change. 

https://t.co/YiBd9Ktdfm

i’ve added a photo of the roadmap for more info! https://t.co/AzUzHwOEH6",1435068631436644360,BrittanyPierre.eth,0,8,15,0,"[-87.940033, 41.644102]","Chicago, IL",0,5300,2741,1
69075,2021-09-07T00:59:08+00:00,"@ForeverStros I had the joy of watching Dallas pitch just 10 days ago. And when I say “joy,” I mean…💩 https://t.co/FNQejc5e0y",1435044934336319489,Scott Maier,0,0,0,0,"[-87.63372302055359, 41.82987314517242]",Guaranteed Rate Field,0,665,779,1
69604,2021-09-08T23:56:21+00:00,"this brought me so much joy today✨congrats, dear naveen!
@seagullbooks https://t.co/XhEH9TbJbx",1435753909948227585,Kristen Raddatz,0,0,9,1,"[-87.940033, 41.644102]","Chicago, IL",0,1440,2944,1
70472,2021-09-08T22:39:17+00:00,"@bxtcheth @Crypto_Breezy7 Fac//es is a celebration of Black joy. 
Half of all sales go to Good Kids Mad City. A youth led organization fighting for change in Black and brown communities! https://t.co/xTmD1Sx05z",1435734515809492995,BrittanyPierre.eth,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,5300,2741,1
71899,2021-09-08T20:13:19+00:00,"“What brings you joy?”
“LIFE!”
Half of all sales go to Good Kids Mad City helping bring resources and fighting for change in Black and brown communities in Chicago. 
.175 $eth 
https://t.co/FDIFyhVZOQ

#OpenSeaNFT 

if gas is getting you down dm me to purchase! https://t.co/onIAEuKRig",1435697782107643915,BrittanyPierre.eth,0,1,2,1,"[-87.940033, 41.644102]","Chicago, IL",['OpenSeaNFT'],5300,2741,1
72409,2021-09-08T19:10:00+00:00,@organik_chi apparently anya taylor-joy received a 5 min standing ovation for her performance!,1435681845367218188,Wendell,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,1608,596,1
73429,2021-09-08T17:17:48+00:00,"“What brings you joy?”
“The beat”
Half of sales go to .@GKMC18 A youth led organization fighting for change in Black and brown communities. 

To purchase, DM me. We can do a transfer to your wallet plus $50 to cover my transfer gas fee.
 
https://t.co/EVHAg5IdiU

#OpenSeaNFT https://t.co/QdTFLvDW32",1435653610151481352,BrittanyPierre.eth,0,3,4,1,"[-87.940033, 41.644102]","Chicago, IL",['OpenSeaNFT'],5300,2741,1
73935,2021-09-08T16:26:43+00:00,@kyyle23 Kyle in a perfect world I’m dating Joy Taylor and cheating isnt in the realm. But 🤷🏽‍♂️,1435640756014829570,#RipRemDog .,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,869,1211,1
74176,2021-09-08T16:01:34+00:00,"After 19 months of so much loss, uncertainty, illness, solitude, &amp; what felt like a never ending funk, I am beginning to regain that sense of joy and warmth that so many of you all kept reminding me of. I don’t want to forget that. Here’s to another trip around the sun!",1435634424570433543,Luis Roman,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,992,1802,1
74177,2021-09-08T16:01:33+00:00,"If one photo is worth a thousand words, I can even quantify the amount of words, emotions, joy, this photo collage captures. Thank you all so much for the warm and thoughtful birthday wishes. https://t.co/Njf0B3FyLI",1435634422028570624,Luis Roman,2,0,5,0,"[-87.940033, 41.644102]","Chicago, IL",0,992,1802,1
74695,2021-09-08T15:15:45+00:00,"“What brings you joy?”
“House music!”

https://t.co/X3OiCN73lS 

This one is reserved for someone awesome but there’s plenty more and my last 10 pieces will be dropping soon! There are still some pieces left at .175. 
Collect these! 
#OpenSeaNFT",1435622895112306693,BrittanyPierre.eth,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",['OpenSeaNFT'],5300,2741,1
