Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
132278,2020-12-11T04:01:52+00:00,"Its finally here!! Its time!!! Places ppl!!! 😤😤😶😶😶😶👁👁👀👁👁👀👁👁 @ Chicago, Illinois https://t.co/EcSnuMZqRD",1337246195039735808,Nai Woodz is on Lockdown in Chicago,0,0,0,0,"[-87.632496, 41.883222]","Chicago, IL",0,46,289,0,finally time places ppl 😤😤😶😶😶😶👁👁👀👁👁👀👁👁 chicago illinois,its finally her its tim place ppl 😤😤😶😶😶😶👁👁👀👁👁👀👁👁 chicago illinoi,"['face_with_steam_from_nose', 'face_with_steam_from_nose', 'face_without_mouth', 'face_without_mouth', 'face_without_mouth', 'face_without_mouth', 'eye', 'eye', 'eyes', 'eye', 'eye', 'eyes', 'eye', 'eye']"
346651,2020-12-31T23:51:56+00:00,@ca11memaeby Wow! Trilingual?,1344793443659350019,Alan Mills,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,5482,3210,0,ca11memaeby wow trilingual,ca11memaeby wow trilingual,[]
172080,2020-12-15T23:45:35+00:00,BLEEEEEWWW ASF https://t.co/Aeqs077YKc,1338993640660758531,290Queen💓👑👸🏽😻,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,830,798,0,bleeeeewww asf,bleeeeewww asf,[]
240408,2020-12-20T00:21:17+00:00,#day19 beer advent calendar @Sketchbookbrew #24beersofchristmas https://t.co/ucElhhYp6N,1340452176594923520,Maureen,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL","['day19', '24beersofchristmas']",121,293,0,day19 beer advent calendar sketchbookbrew 24beersofchristmas,day19 beer advent calendar sketchbookbrew 24beersofchristma,[]
14209,2020-12-02T21:57:53+00:00,I support that one ☺️🥺👅 https://t.co/AP6TrC7fqA,1334255491158069250,elenu_gbigbe🇺🇸🇳🇬💕,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,2514,1986,0,support one ☺️🥺👅,i support that one ☺️🥺👅,"['smiling_face', 'pleading_face', 'tongue']"
219151,2020-12-19T23:40:56+00:00,"I so hate to say this
But A quiet Trump is
A dangerous Trump
You can bet that he's plotting on just how he can
Continue to be Putin's favorite Russian agent
in America because his
asingment isn't done yet 
Which is 2 topple our
way of life and system",1340442019727093766,Percy Dondle,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,2084,3726,0,hate say thisbut quiet trump isa dangerous trumpyou bet hes plotting cancontinue putins favorite russian agentin america hisasingment isnt done yet 2 topple ourway life system,i so hat to say thisbut a quiet trump isa dangerou trumpyou can bet that hes plott on just how he cancontinu to be putin favorit russian agentin america becaus hisasingment isnt don yet which is 2 toppl ourway of lif and system,[]
141658,2020-12-12T15:13:13+00:00,ICYMI https://t.co/vjfdjUGRWk,1337777533060837379,BeefLoaf 🥩,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,7100,4493,0,icymi,icymi,[]
248592,2020-12-21T05:18:46+00:00,"Hey, Santa’s walking here! #twilightzone @TheNightGallery https://t.co/s6rKF8uuyd",1340889426302558208,Hayden Jackson,1,0,6,0,"[-87.805698, 41.8650062]","Oak Park, IL",['twilightzone'],136,332,0,hey santa ’ walking twilightzone thenightgallery,hey santa ’ s walk her twilightzon thenightgallery,[]
271221,2020-12-23T03:51:26+00:00,@PaulaFinnquotes @GiaVazquez8 @QuoteILoveU 💝,1341592222253395968,"PureEsperanza, NFP",0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,2786,2461,0,paulafinnquotes giavazquez8 quoteiloveu 💝,paulafinnquote giavazquez8 quoteiloveu 💝,['heart_with_ribbon']
209975,2020-12-18T19:41:46+00:00,"A classic that we reviewed for our Throwback series!

NWA-TNA #26

Watch it here: https://t.co/hkdOE93NAJ

#IMPACTHistory
#IMPACTonAXSTV https://t.co/fnmFvuTsHb",1340019444551200769,Total Nonstop IMPACT Podcast,0,1,4,0,"[-87.940033, 41.644102]","Chicago, IL","['IMPACTHistory', 'IMPACTonAXSTV']",1988,1784,0,classic reviewed throwback seriesnwatna 26watch impacthistoryimpactonaxstv,a classic that we reviewed for our throwback seriesnwatna 26watch it her impacthistoryimpactonaxstv,[]
