,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
276393,2020-11-19T20:19:44+00:00,The lack of parallelism in the capitalization usage in this post is bothering me. Body and house should’ve been in all caps joy buying and house lol https://t.co/fDbsumob59,1329519751144607751,Fashion Queen Vee👑✨,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,3690,1161,1
279052,2020-11-19T17:24:41+00:00,Pink Friday invokes a different type of joy in me 😂,1329475697107210248,Not Nice.,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1139,470,1
279126,2020-11-19T17:19:09+00:00,"@TheRealElfTommy is back and is bringing holiday cheer to @900shops!😷
Starting December 3, The Real Elf will be at 900 every Thursday and Sunday, with surprises for shoppers! 🎁
Find out what the elf is up to here: https://t.co/n8bE7PnqpD
#positivity #joy #supportretail #besafe https://t.co/IHM2Ak2H8T",1329474307400081410,TommyHoll,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL","['positivity', 'joy', 'supportretail', 'besafe']",797,1148,1
280138,2020-11-19T16:03:43+00:00,Absolutely. Thank you for articulating what I’ve been feeling for a while now. There’s no joy where there should be much. https://t.co/YC6yrxGsqY,1329455320477921281,‘Palmer Report Reader’ David H,0,0,0,0,"[-87.733451, 42.0191507]","Evanston, IL",0,619,1917,1
280201,2020-11-19T15:57:13+00:00,When my roommate rewatched the Twilight series and was literally weeping when it was over because it was her only source of joy #2020 https://t.co/EnNtuHTeeD,1329453686226100227,Jess Kween 👑,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,193,399,1
280299,2020-11-19T15:50:39+00:00,"I know that everyone is having a hard time this year but nursing homes are especially hurting. I chose this resident to sponsor. He has no family... 😕

I’m happy to send him some joy this season. I’m sure other facilities have similar initiatives if you reach out to them! https://t.co/WNQxChXXbr",1329452034123329536,Sarah,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,2502,866,1
280457,2020-11-19T15:37:52+00:00,When you get the @Kid_Nuz shoutout you’ve been waiting for all year!! We love listening to #kidNuz every day to learn about current events around the world! We also love guessing if Kim or Tori will be giving the news! Thanks for bringing joy and news into our classroom each day! https://t.co/TJrrZ62566,1329448814709776388,Ms. Jarrick's Class,0,0,13,2,"[-87.86756975117804, 41.83143478359121]",Forest Road Elementary School,['kidNuz'],145,148,1
280818,2020-11-19T15:10:32+00:00,Waking up to my apt all decorated for Christmas does in fact bring me joy and idc for those saying it’s too early ☺️✨,1329441938907537409,m.,0,0,18,0,"[-87.940033, 41.644102]","Chicago, IL",0,665,1037,1
281877,2020-11-19T13:42:33+00:00,it’s too early for me to be crying tears of joy watching the fresh prince reunion on hbo smh... the fact they brought back the old aunt viv it’s what gets me 😭🤧💙,1329419794299424770,‘Curbside Pickup’ OUT NOW.,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,3434,486,1
282399,2020-11-19T12:27:10+00:00,"#BISCLP Learning Assistant &amp;  Parent of Nathan @prenurserybisc &amp; Lily @BISCLPYear1, Bianca L. uses the power of social media &amp; human kindness to join forces with others to spread joy &amp; hope during this holiday season!🙌❤️🎁 

#NordAngliaEducation @PrincipalPearce @NAEducation https://t.co/SNAhcqgUiR",1329400823416229889,BISC Lincoln Park,1,1,2,0,"[-87.940033, 41.644102]","Chicago, IL","['BISCLP', 'NordAngliaEducation']",1745,320,1
284357,2020-11-19T04:46:55+00:00,Saw the Christmas lights in the mag mile last night &amp; it brought me so much joy 🥺✨💛,1329284999372296198,larawr,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,811,563,1
284991,2020-11-19T03:59:46+00:00,"The #FreshPrinceReunion is masterfully curated displaying family, fatherhood, joy, sadness, laughter, loss, forgiveness and reconciliation, and fond memories.",1329273132574797824,"Lamar C. Brown, Esq.",0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",['FreshPrinceReunion'],1024,1403,1
286634,2020-11-19T02:12:19+00:00,A lot of tears of joy this year. I don’t remember seeing this many guys crying when they’ve been drafted,1329246093566222341,Basketball Connoisseur,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,170,558,1
288283,2020-11-19T00:54:06+00:00,"@JaRonSmith45 @realDonaldTrump Your interview with Joy Reid was beyond pathetic. 
#MAGAcult 

https://t.co/5R0LGhaXDv",1329226411454951425,Rob Quinn,0,1,1,0,"[-87.940033, 41.644102]","Chicago, IL",['MAGAcult'],2199,3324,1
292997,2020-11-20T18:57:39+00:00,"@bobfescoe
@Chiefs this young man died of covid-19, rough life that lead him to a loving family. @CNN aired story and his sister said @Chiefs brought him joy to the end 

https://t.co/ThINwaW9UJ",1329861483426177032,@KenMantel,0,0,0,0,"[-87.780869, 42.0032]","Skokie, IL",0,127,557,1
295228,2020-11-20T16:14:06+00:00,"EnJoy living your #Life! 🌈💜🌎💫

#Joy
#Fleet 
#fridaymorning https://t.co/IXwJTqG4v1",1329820320841265154,"PureEsperanza, NFP",1,0,6,0,"[-87.940033, 41.644102]","Chicago, IL","['Life', 'Joy', 'Fleet', 'fridaymorning']",2783,2460,1
296029,2020-11-20T15:22:47+00:00,"@liberte_ny @YoderHelm @couchfish1 @SamanthaJoRoth @TheDemCoalition @SenRickScott Well I'm not dancing for Joy 
again
Like when Grassley got it

Still Hurts https://t.co/e7A9QIpWXD",1329807406533124100,Grant Noland Jr.,0,1,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,25457,26125,1
296827,2020-11-20T14:26:37+00:00,"#JOY

#JoyTrain
#IAm https://t.co/EO5ovO5oqk",1329793275641942016,"PureEsperanza, NFP",0,0,6,0,"[-87.940033, 41.644102]","Chicago, IL","['JOY', 'JoyTrain', 'IAm']",2783,2460,1
296828,2020-11-20T14:26:26+00:00,"Gon’ continue to be a confident and intelligent Black man. Gon’ continue to keep it authentic, compassionate, charismatic and gracious. Gon’ continue to do me and do it well 🖤 

*exists in joy*",1329793226358845450,Dwayne Reed,1,4,105,1,"[-87.940033, 41.644102]","Chicago, IL",0,61227,173,1
