,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
84962,2021-01-07T02:53:54+00:00,"It’s the little things to try and find joy in this evening... 

“These Fucking crackers” just got me real good https://t.co/3VT3fI82Ov",1347013562951204865,Ash Kay,0,1,11,0,"[-87.940033, 41.644102]","Chicago, IL",0,2489,649,1
86923,2021-01-07T01:07:56+00:00,Preach Joy https://t.co/xnFRoZiQEP,1346986895176134656,Stephanie Patterson,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,211,278,1
87400,2021-01-07T00:40:08+00:00,"@JoyAnnReid @MSNBC Joy, thank you for so eloquently saying what I had been thinking since this whole “protest” started.",1346979898343223299,SchaScha,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,24,175,1
88629,2021-01-08T23:43:04+00:00,The joy!! https://t.co/ZutNDywMLu https://t.co/gJRTPCsXLE,1347690313176002560,Music.Marques,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,683,294,1
91712,2021-01-08T19:13:29+00:00,One of the few pieces of joy and amusement in this whole mess has been the triumphant return of the Animaniacs https://t.co/BeEifdtkfi,1347622471302832128,Matt Hicks,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,330,1029,1
93043,2021-01-08T17:18:35+00:00,@Caffeinefreak @SarahBCalif @ConnorASheets Nothing says peace and joy like a couple of assault rifles,1347593554705723395,Tshies Von Due,1,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,347,372,1
93587,2021-01-08T16:34:30+00:00,Joy has been behaving these past 2 days.....Proud of her!  I'm sure she got a warning from her mess on Monday!  🤣🤣🤣🤣,1347582462763872257,Zealous Libra ♎🎮🌈,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,5738,4309,1
94156,2021-01-08T15:50:01+00:00,"@blomdotcomm @AaronRodgers12 @PatMcAfeeShow @nelkboys @DavidBakhtiari This gives me tremendous joy, even as a @ChicagoBears fan. Huge congrats bud!",1347571268585992194,Andrew Grieve,0,0,1,0,"[-87.952677, 41.763847]","Hinsdale, IL",0,10,617,1
94197,2021-01-08T15:46:22+00:00,@alyson1108 For real. The two of them just bring me so much joy.,1347570350905810944,Franky Rosenthal,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,59,719,1
95323,2021-01-08T13:54:20+00:00,@prisonfellowshp @Sammy1Perez Sammy!!! Love and appreciate you my brother! It is a joy serving at @prisonfellowshp with you! Praying for you today! 😊🙏🏾❤️💯,1347542153069785089,Jon Kelly,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,1530,193,1
95676,2021-01-08T12:57:52+00:00,@SpookySarahSays @therealjoebob @SetDarcyFree @kinky_horror @Shudder @RadioParfait It’s one of the best in the bunch! The joy of 🤠 coming back rings thru every segment!,1347527945246699521,Friendly Gayborhood Daddyman,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,3208,1600,1
96020,2021-01-08T10:41:52+00:00,"This has been an incredibly emotionally draining week on so many levels. Couldn’t sleep, so figured what better than to take my baby to the dog park. The excitement, happiness, and pure joy it gives her coming here her something I needed right now! ❤️ https://t.co/XW2uFYlrRz",1347493718887116800,ENI,1,0,5,0,"[-87.62513168780856, 41.859403027573734]",Fred Anderson Park,0,626,277,1
96076,2021-01-08T09:55:34+00:00,Tell them joy she fuckin right on https://t.co/8aBunWgVaM,1347482068398305280,Terrence Tee Anderson,0,0,0,0,"[-87.670865, 41.654734]","Calumet Park, IL",0,39,125,1
