,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
49439,2021-12-05T01:44:16+00:00,"@Mimymomary2 I been a city boy all my life, Joy. I don’t know nothin’ from power tools.",1467308809064431617,Scott Mintzer 🧠,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,5709,742,1
50001,2021-12-05T00:53:09+00:00,"@nickdiramio this brings me great joy. thank you, my beautiful bride of christ!",1467295948908998657,Mrs. Darby,0,0,9,0,"[-87.940033, 41.644102]","Chicago, IL",0,16958,1422,1
50880,2021-12-06T23:22:24+00:00,"@TeamGumball5 I appreciate it 👊🏿.
Handling my business brings me joy.",1467997886373900296,C.W. Harris,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,6911,6421,1
51437,2021-12-06T22:11:42+00:00,"@MarlowNYC Also the layers of his performance, 
The sadness,  the fear, the sort of joy, and the acceptance of the situation.",1467980091464589318,seanwithaw,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,133,727,1
55595,2021-12-06T13:17:44+00:00,Like you wanna steal my joy ? You wanna see me upset ?! Why,1467845715795877890,T-raw♓️ Rere👩🏾‍🍳,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1429,328,1
55970,2021-12-06T09:50:32+00:00,"Today will be filled with joy and celebration. There’s a powerful energy in the city that recharged me and helped to develop my creativity and love for artistic expression. Born in Rockford, learned to do business in Chicago. Artistic expressions n’ sh*t. https://t.co/4e5dnubo1P",1467793573462433792,Alvin C. Jacobs Jr.,1,0,16,0,"[-87.940033, 41.644102]","Chicago, IL",0,3876,4056,1
56057,2021-12-06T08:39:48+00:00,"I don’t have PCD, I have Post-America Depression! Whenever I come to the states I feel different. Happier some would say. I think about travelling here when I go back to Canada and I feel a sense of joy. I cant say the same about going back to Canada.",1467775772807114752,Alex (Spotted Eagle),1,0,0,0,"[-87.896102, 41.973825]","Rosemont, IL",0,134,768,1
56083,2021-12-06T08:26:49+00:00,@jikerdor It was a joy meeting you and getting uppies from you ^w^. See you at the next one!,1467772502277509122,Ferry,0,1,1,0,"[-87.896102, 41.973825]","Rosemont, IL",0,209,388,1
56181,2021-12-06T07:43:10+00:00,"@enigtria Gosh yes they have, in ways shared and private for us all. I'll take any taste of joy I can get, any reason to lean into feeling more myself. ❤️",1467761520322961409,MOTH👑MONARCH @ COMMS OPEN mothmonar.ch/#comms,0,0,2,0,"[-87.896102, 41.973825]","Rosemont, IL",0,5267,252,1
56914,2021-12-06T04:39:56+00:00,"Today has been delightful.

That’s all, just wanted to share some joy(despite Stupid Bears™️",1467715405691166721,val capone: she/her,3,0,21,0,"[-87.940033, 41.644102]","Chicago, IL",0,2890,2897,1
59985,2021-12-07T22:53:29+00:00,"Back in 21st December of 2018, #ShahRukhKhan saved my holiday season and filled it with ""comfort and joy.""  Actually, he makes an ordinary day worthy of a celebration! https://t.co/pHroa3RuWF",1468352996589375495,Jackie Tajiri,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",['ShahRukhKhan'],69,1200,1
60792,2021-12-07T21:21:40+00:00,Things that I can watch instead of Milan that will actually bring me joy: videos of my niece attempting to eat socks.,1468329888486678528,Elizabeth Cotignola,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,2196,608,1
61189,2021-12-07T20:35:07+00:00,@JoyTaylorTalks @TheHerd @SFY Wish I was that heated blanket..Joy's kinda dope-ish,1468318173594329092,Veto Black,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,55,216,1
62748,2021-12-07T17:27:38+00:00,This would bring me ALL the joy… https://t.co/8oz2uc8769,1468270992594243587,val capone: she/her,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,2890,2897,1
63208,2021-12-07T16:31:58+00:00,Just posted a photo @ Joy District https://t.co/RZMpglq9J9,1468256982775832583,Jon Landan,0,2,4,0,"[-87.6318, 41.89026]","Chicago, IL",0,1630,924,1
66877,2021-12-07T02:55:46+00:00,Really rough afternoon for my @Arsenal only thing that got me through was thinking of @rogbennett and the immense joy he must be feeling. Cheers Rog! @MenInBlazers,1468051581711093762,Tim O'Connor,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,354,848,1
67316,2021-12-07T02:18:50+00:00,"Gonna be 15 degrees tonight, yet I’m finding endless joy lying down on this ice pack.",1468042286101676034,Cedric Hendrix,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,386,749,1
70907,2021-12-08T18:52:22+00:00,@TheSoniaShow I took B to see McCartney in 2015 or 16. They opened the show with that. I’ll never forget the look of pure joy on her face. Makes me tear up. 🥲,1468654704167211011,Dali Van Odd,0,0,2,0,"[-87.825792, 42.022717]","Morton Grove, IL",0,478,479,1
77951,2021-12-09T22:48:38+00:00,"What a joy to spend yesterday afternoon with our seniors in the 47th Ward. The @oldtownschool were wonderful hosts to us, providing a space to safely celebrate the holidays in our incredible community. #happyholidays https://t.co/6WZzcKG9Bq",1469076552180809729,Senator Sara Feigenholtz,2,1,10,0,"[-87.940033, 41.644102]","Chicago, IL",['happyholidays'],7425,2291,1
78518,2021-12-09T21:38:53+00:00,"Oh joy!  Flight attendant announced “expected” rough air in flight ahead and during descent.  At least, I’m not in back row.   #itcouldbeworse",1469058999186341894,M.A. Slipka,1,0,0,0,"[-87.74228811264038, 41.78763300835753]",Chicago Midway International Airport (MDW),['itcouldbeworse'],1641,1652,1
78521,2021-12-09T21:38:44+00:00,The Welch Family is wishing everyone Joy to the World.  Let us rejoice and be glad!  We are wishing everyone good health and happiness this holiday season and throughout the year.  #Welch #Family #HolidaySeason https://t.co/5Ag2mg3Ixf,1469058960649031683,Speaker Emanuel “Chris” Welch,1,7,31,0,"[-87.940033, 41.644102]","Chicago, IL","['Welch', 'Family', 'HolidaySeason']",10712,3730,1
79982,2021-12-09T18:33:01+00:00,"The holiday spirit is really thriving by me, with all kinds of joy and whatnot. Some might say it’s beginning to look a lot like arson.",1469012222445764609,GarmonBrozia da Intersectional Skynet,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,2264,3278,1
80653,2021-12-09T17:14:28+00:00,Join us this Sunday @StClement for our special celebration of the #GaudeteSunday and wear your ugly or favorite sweater! If you join us online send us your pictures so we can share those in our weekly newsletter! #advent #joy #Christmas https://t.co/vjWrykvFrv,1468992456603672577,Fr. Peter Wojcik,0,1,7,0,"[-87.940033, 41.644102]","Chicago, IL","['GaudeteSunday', 'advent', 'joy', 'Christmas']",4964,627,1
81790,2021-12-09T14:56:03+00:00,"Usually the ads at the bottom of new articles are borderline cancerous spam and nonsense, but this one brought me great joy https://t.co/HnASuyZPo9",1468957619918282760,bo(b) rambler,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,251,708,1
82619,2021-12-09T12:30:46+00:00,"Lord Jesus, free us from every fear and welcome us into Your presence where we will find joy and peace. Give us the wisdom to know Your will and the courage to live it.",1468921059206479874,brcampmin,0,0,0,0,"[-87.798798, 41.68331]","Oak Lawn, IL",0,157,190,1
82848,2021-12-09T09:31:14+00:00,"Today’s challenge 
Joy @ Chicago, Illinois https://t.co/Jz3itWGmcb",1468875877752573953,#tutulady (she/her) Kristine,0,0,0,0,"[-87.632496, 41.883222]","Chicago, IL",0,231,526,1
82880,2021-12-09T08:52:46+00:00,"@nftfreaks Also, my desire to create is so strong that I thought if I can’t use my hands, feet or mouth to create I will tell my husband where to place the color, place the line and get as much joy out of that as I can.",1468866198267957249,bPolarArt,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,909,1098,1
86065,2021-12-09T00:08:10+00:00,"Randomly catching the @cta holiday bus after staying late at the office is the best end to a day! Thanks to everyone who does this, it brings more joy than you know https://t.co/u7RqNEb1lo",1468734178120409096,Kathleen McCann,0,0,8,0,"[-87.940033, 41.644102]","Chicago, IL",0,818,1847,1
87262,2021-12-10T21:48:32+00:00,"We love welcoming @BurleySchool families into our learning space to share their traditions with us. Thank you for bringing your Advent candles and teaching us about their message of hope, peace, joy, and love AV! #joyofburley https://t.co/9LBLph2X0B",1469423813746176006,Ms. Lynch,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",['joyofburley'],471,176,1
88804,2021-12-10T18:26:41+00:00,Rest easy #MikeNesmith. Your songs brought us much joy.,1469373015515348996,Lyzmaniac,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",['MikeNesmith'],954,3389,1
89528,2021-12-10T17:02:35+00:00,Luv watching this guy fly. Joy and positivity for the win. https://t.co/x9oDGSeZpB,1469351853318197253,Rod Rakic,0,0,23,0,"[-87.940033, 41.644102]","Chicago, IL",0,6690,6936,1
90911,2021-12-10T14:18:40+00:00,"Thank you everyone for your donations! .@BigMalc007 &amp; @mzmimi1021 were able to buy hats, coats &amp; gloves because of you! Join us tomorrow with @LoveNitas to honor those gone to soon from #GunViolence 
We want to spread love &amp; joy in the hood!
#LoveMarch We keep us safe!#PeaceBook https://t.co/7lTDGRJRDX",1469310601767882755,GoodKidsMadCity,0,15,20,0,"[-87.940033, 41.644102]","Chicago, IL","['GunViolence', 'LoveMarch', 'PeaceBook']",34049,4206,1
91459,2021-12-10T12:28:55+00:00,"Lord Jesus, fill us with joy and confidence. Make us bold witnesses of Your saving truth that, by our example, all may know the freedom of the gospel message.",1469282982041206788,brcampmin,0,0,0,0,"[-87.798798, 41.68331]","Oak Lawn, IL",0,157,190,1
93871,2021-12-10T03:44:10+00:00,Some joy https://t.co/vzHE9leNpu,1469150924484616202,Steve Quinlan,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,207,605,1
94024,2021-12-10T03:25:40+00:00,"I’ve always been curious why survival crafting games hold no interest for me, a person who loves crafting. But I realized, it’s bc I don’t want to craft for myself. Boring. I want to craft for others. That is where the joy is.",1469146269859946496,dr. salty adarel 🐙,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,940,544,1
94412,2021-12-10T02:48:30+00:00,"I would be ok with this option if it was a rarity, but the human interaction while getting coffee or tea brings me joy. https://t.co/gRC8K0sKBb",1469136917077925897,Nicole Hack,1,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,2788,1867,1
96381,2021-12-11T23:20:14+00:00,"@LittleMissLizz 😭

I’m glad this happened. We all deserve this kind of wholesome joy.",1469809279477690368,🏴‍☠️Bee🏴‍☠️,0,0,7,0,"[-87.940033, 41.644102]","Chicago, IL",0,340,502,1
96433,2021-12-11T23:13:10+00:00,Pure joy. https://t.co/00l7p3l2uh,1469807499389906944,OAJ ***,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1205,893,1
96491,2021-12-11T23:04:52+00:00,“Love Will Keep Us Together” by Joy Division @sometacolady,1469805413252190213,Patrick S,0,1,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,144,584,1
96549,2021-12-11T22:55:28+00:00,"We were able to bless families from all over the district with laptops and Christmas presents.  Seeing the joy on the families faces was priceless. Looking forward to hosting Christmas in Proviso on December 23, 2021. Stay tuned. https://t.co/baSp8u8vfT",1469803045584355334,Speaker Emanuel “Chris” Welch,0,2,2,0,"[-87.919829, 41.844383]","Hillside, IL",0,10712,3730,1
97290,2021-12-11T21:28:05+00:00,Christkindlmarket Joy: This place always gets me into the Christmas spirit! 🎄🧑‍🎄 https://t.co/ddQ47HfJph,1469781054181543946,Glenn Eden,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,838,1099,1
97300,2021-12-11T21:27:29+00:00,"Had a blast hosting #ProWrestlingTriviaMadness today. It was great bringing joy to wrestling fan by having to test their wrestling knowledge and be rewarded for it. It was even better that I got to do it at @c2e2 in Chicago, the best wrestling city in the country. https://t.co/fk0CRrtXa9",1469780905443090441,Steve Mesa,0,1,3,2,"[-87.617444748769, 41.851377035008]",McCormick Place,['ProWrestlingTriviaMadness'],1293,2595,1
98661,2021-12-11T18:36:33+00:00,"We do love to share the joy of the #GaudeteSunday with you! Join us in worship, community and celebration of Christ’s coming @StClement https://t.co/C911JGhd6y",1469737888648732677,Fr. Peter Wojcik,0,0,10,0,"[-87.940033, 41.644102]","Chicago, IL",['GaudeteSunday'],4964,627,1
100475,2021-12-11T14:40:44+00:00,"My toddler celebrated her birthday at @American_Girl yesterday &amp; all I’m saying is if y’all ain’t got this much joy at y’all party, don’t even invite me… 😂💕

#RaisingIndi https://t.co/WONdJo56X5",1469678544599105539,Nikki Carpenter,4,2,100,2,"[-87.62193894516388, 41.89755932894357]",American Girl Place Cafe,['RaisingIndi'],1107,1086,1
102248,2021-12-11T04:34:46+00:00,"🎶Merry Christmas, baby. Fa la la la la la la la la. Joy to the manger, no crib for a bed. Jingle bells, Santa Claus is coming to town. #TerrorTweet",1469526046437478401,David 🦆,0,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",['TerrorTweet'],243,674,1
102456,2021-12-11T04:09:42+00:00,@itsbambibanks He hates joy then apparently,1469519735738056709,Chef Micah Yaro,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,8370,490,1
102576,2021-12-11T03:52:38+00:00,"#GaudeteSunday is a call to recognize that our joy is rooted in Jesus who comes to meet us as we are, love us as we are and out of that love we strive to change for better as to welcome and share the gift of that love. Join us this weekend @StClement https://t.co/P7Rj3pzoYY",1469515443346018318,Fr. Peter Wojcik,1,1,11,0,"[-87.64619690331723, 41.928194581761055]",Saint Clement Parish,['GaudeteSunday'],4964,627,1
106961,2021-12-12T19:03:48+00:00,Just a lot of joy as we celebrate #GaudeteSunday https://t.co/qOPyVH0w2t,1470107133630889985,Fr. Peter Wojcik,0,0,11,0,"[-87.940033, 41.644102]","Chicago, IL",['GaudeteSunday'],4964,627,1
107098,2021-12-12T18:51:44+00:00,Sunday Joy: Gearing up to decorate my Christmas tree with some new ornaments from the Christkindlmarket! 🎄🙌🏾 https://t.co/e6kFe7Vw83,1470104097621745675,Glenn Eden,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,838,1099,1
107381,2021-12-12T18:20:09+00:00,"If you can make that commitment, go for it! Our animals bring us so much joy and I’m thankful everyday for them.",1470096147108831233,Emily,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,388,591,1
